Ensembl	pval	protein
ENSP00000244333	0.530786655032434	9606.ENSP00000244333
ENSP00000308354	0.531324208647848	9606.ENSP00000308354
ENSP00000486291	0.532042120890482	9606.ENSP00000486291
ENSP00000489863	0.533508172566371	9606.ENSP00000489863
ENSP00000368908	0.534017493465508	9606.ENSP00000368908
ENSP00000482482	0.535566322834488	9606.ENSP00000482482
ENSP00000306999	0.536407477232378	9606.ENSP00000306999
ENSP00000291536	0.536553231006452	9606.ENSP00000291536
ENSP00000270593	0.537149908937028	9606.ENSP00000270593
ENSP00000239151	0.538546455604787	9606.ENSP00000239151
ENSP00000357238	0.538589693898772	9606.ENSP00000357238
ENSP00000287156	0.538795160477477	9606.ENSP00000287156
ENSP00000334042	0.53950169493926	9606.ENSP00000334042
ENSP00000343493	0.539690273787333	9606.ENSP00000343493
ENSP00000309836	0.540032862535229	9606.ENSP00000309836
ENSP00000293190	0.540126349923387	9606.ENSP00000293190
ENSP00000413520	0.540233066276293	9606.ENSP00000413520
ENSP00000360608	0.540803899815453	9606.ENSP00000360608
ENSP00000392411	0.540895722978258	9606.ENSP00000392411
ENSP00000321744	0.541097006891199	9606.ENSP00000321744
ENSP00000415139	0.541488185538049	9606.ENSP00000415139
ENSP00000231706	0.54334602546556	9606.ENSP00000231706
ENSP00000480558	0.543781313956601	9606.ENSP00000480558
ENSP00000377296	0.544012677356387	9606.ENSP00000377296
ENSP00000348074	0.544152314704508	9606.ENSP00000348074
ENSP00000194152	0.544348697621949	9606.ENSP00000194152
ENSP00000396452	0.544498867293592	9606.ENSP00000396452
ENSP00000005286	0.545350057546635	9606.ENSP00000005286
ENSP00000274532	0.546574529806825	9606.ENSP00000274532
ENSP00000366487	0.546576723805452	9606.ENSP00000366487
ENSP00000323821	0.547250015176414	9606.ENSP00000323821
ENSP00000490942	0.547687481999178	9606.ENSP00000490942
ENSP00000389414	0.548314542361495	9606.ENSP00000389414
ENSP00000294811	0.548327237900804	9606.ENSP00000294811
ENSP00000326249	0.548730624702104	9606.ENSP00000326249
ENSP00000249016	0.549149646409915	9606.ENSP00000249016
ENSP00000281772	0.550497937062612	9606.ENSP00000281772
ENSP00000345672	0.550668993017136	9606.ENSP00000345672
ENSP00000363391	0.551078176709085	9606.ENSP00000363391
ENSP00000484552	0.551224342139367	9606.ENSP00000484552
ENSP00000357943	0.551664991481241	9606.ENSP00000357943
ENSP00000369530	0.551873850092422	9606.ENSP00000369530
ENSP00000321445	0.55199218349322	9606.ENSP00000321445
ENSP00000300231	0.552146656700171	9606.ENSP00000300231
ENSP00000371872	0.552287520802922	9606.ENSP00000371872
ENSP00000299441	0.55266354602283	9606.ENSP00000299441
ENSP00000339182	0.552810225790906	9606.ENSP00000339182
ENSP00000331397	0.552849468428615	9606.ENSP00000331397
ENSP00000385207	0.552929568967409	9606.ENSP00000385207
ENSP00000335493	0.55317548692188	9606.ENSP00000335493
ENSP00000492924	0.553182606485638	9606.ENSP00000492924
ENSP00000332511	0.55378622577782	9606.ENSP00000332511
ENSP00000456594	0.553817479757289	9606.ENSP00000456594
ENSP00000474529	0.554062745789643	9606.ENSP00000474529
ENSP00000252593	0.554383256684844	9606.ENSP00000252593
ENSP00000494686	0.554550870512594	9606.ENSP00000494686
ENSP00000242776	0.555041056292156	9606.ENSP00000242776
ENSP00000323304	0.555231266520737	9606.ENSP00000323304
ENSP00000358495	0.555633980574416	9606.ENSP00000358495
ENSP00000338010	0.556374422205217	9606.ENSP00000338010
ENSP00000005995	0.556690817029105	9606.ENSP00000005995
ENSP00000368952	0.556880927130812	9606.ENSP00000368952
ENSP00000351185	0.557072554574057	9606.ENSP00000351185
ENSP00000371572	0.557241011503767	9606.ENSP00000371572
ENSP00000492790	0.557379347054488	9606.ENSP00000492790
ENSP00000495424	0.557697181023899	9606.ENSP00000495424
ENSP00000184183	0.557790934705763	9606.ENSP00000184183
ENSP00000331210	0.559048789419702	9606.ENSP00000331210
ENSP00000389140	0.559492838570322	9606.ENSP00000389140
ENSP00000419975	0.560250132937182	9606.ENSP00000419975
ENSP00000322192	0.560766038995131	9606.ENSP00000322192
ENSP00000307786	0.561259953382452	9606.ENSP00000307786
ENSP00000477567	0.561325313398959	9606.ENSP00000477567
ENSP00000440038	0.56168523684529	9606.ENSP00000440038
ENSP00000456401	0.562136818331856	9606.ENSP00000456401
ENSP00000296839	0.562317801274783	9606.ENSP00000296839
ENSP00000329499	0.56284154659612	9606.ENSP00000329499
ENSP00000473194	0.563194866096951	9606.ENSP00000473194
ENSP00000267889	0.563201082212885	9606.ENSP00000267889
ENSP00000335156	0.563357415815788	9606.ENSP00000335156
ENSP00000446688	0.563973604967567	9606.ENSP00000446688
ENSP00000397598	0.564476440761237	9606.ENSP00000397598
ENSP00000228027	0.564680866511835	9606.ENSP00000228027
ENSP00000299824	0.565194499101313	9606.ENSP00000299824
ENSP00000355718	0.565201092262114	9606.ENSP00000355718
ENSP00000413496	0.565487845987151	9606.ENSP00000413496
ENSP00000364150	0.566893374327282	9606.ENSP00000364150
ENSP00000260356	0.567465024015177	9606.ENSP00000260356
ENSP00000383256	0.56748552431064	9606.ENSP00000383256
ENSP00000480703	0.567549343084145	9606.ENSP00000480703
ENSP00000383986	0.567826823575293	9606.ENSP00000383986
ENSP00000423897	0.569838755425473	9606.ENSP00000423897
ENSP00000275358	0.570170115939554	9606.ENSP00000275358
ENSP00000368362	0.570365744597314	9606.ENSP00000368362
ENSP00000380271	0.570502759879144	9606.ENSP00000380271
ENSP00000167106	0.570650855959667	9606.ENSP00000167106
ENSP00000333496	0.571436809637677	9606.ENSP00000333496
ENSP00000307093	0.57155060394055	9606.ENSP00000307093
ENSP00000411506	0.572363791135597	9606.ENSP00000411506
ENSP00000315299	0.572476599072794	9606.ENSP00000315299
ENSP00000263413	0.572591045855341	9606.ENSP00000263413
ENSP00000362125	0.573027019462216	9606.ENSP00000362125
ENSP00000291759	0.573888715123287	9606.ENSP00000291759
ENSP00000381448	0.573919093499711	9606.ENSP00000381448
ENSP00000362395	0.574125883833276	9606.ENSP00000362395
ENSP00000270642	0.574550538366152	9606.ENSP00000270642
ENSP00000354003	0.57514623057452	9606.ENSP00000354003
ENSP00000356791	0.575973342968004	9606.ENSP00000356791
ENSP00000295756	0.577141310969026	9606.ENSP00000295756
ENSP00000345008	0.578111745663964	9606.ENSP00000345008
ENSP00000388137	0.578125581863657	9606.ENSP00000388137
ENSP00000471126	0.578434646268949	9606.ENSP00000471126
ENSP00000265276	0.578504334297445	9606.ENSP00000265276
ENSP00000374482	0.579556147736896	9606.ENSP00000374482
ENSP00000487800	0.579912881837755	9606.ENSP00000487800
ENSP00000402576	0.580532869124528	9606.ENSP00000402576
ENSP00000283025	0.581193677056065	9606.ENSP00000283025
ENSP00000457380	0.581690924861419	9606.ENSP00000457380
ENSP00000338785	0.581918436194926	9606.ENSP00000338785
ENSP00000366156	0.582213812379014	9606.ENSP00000366156
ENSP00000481773	0.582330126244533	9606.ENSP00000481773
ENSP00000490456	0.58233454756204	9606.ENSP00000490456
ENSP00000361813	0.582614781021234	9606.ENSP00000361813
ENSP00000203629	0.582987331161716	9606.ENSP00000203629
ENSP00000385787	0.58325832159391	9606.ENSP00000385787
ENSP00000273666	0.583504776153553	9606.ENSP00000273666
ENSP00000445772	0.584422680156775	9606.ENSP00000445772
ENSP00000239450	0.585207011249412	9606.ENSP00000239450
ENSP00000251127	0.585275174445024	9606.ENSP00000251127
ENSP00000297375	0.585290802360831	9606.ENSP00000297375
ENSP00000355302	0.58557130801419	9606.ENSP00000355302
ENSP00000216862	0.586112945355226	9606.ENSP00000216862
ENSP00000443133	0.586176923911588	9606.ENSP00000443133
ENSP00000064571	0.588739161784072	9606.ENSP00000064571
ENSP00000411070	0.589827310595947	9606.ENSP00000411070
ENSP00000350576	0.590030011691102	9606.ENSP00000350576
ENSP00000258930	0.59071256968308	9606.ENSP00000258930
ENSP00000321627	0.591824523559744	9606.ENSP00000321627
ENSP00000300057	0.591877979817801	9606.ENSP00000300057
ENSP00000378760	0.591936643419094	9606.ENSP00000378760
ENSP00000387239	0.592329372680142	9606.ENSP00000387239
ENSP00000312987	0.592694567666853	9606.ENSP00000312987
ENSP00000355204	0.593340641048783	9606.ENSP00000355204
ENSP00000228811	0.59381516760303	9606.ENSP00000228811
ENSP00000355124	0.594101161210325	9606.ENSP00000355124
ENSP00000380948	0.594351906512321	9606.ENSP00000380948
ENSP00000216286	0.594378244816103	9606.ENSP00000216286
ENSP00000324960	0.594888786031419	9606.ENSP00000324960
ENSP00000390621	0.594920222059065	9606.ENSP00000390621
ENSP00000361866	0.595058882573051	9606.ENSP00000361866
ENSP00000311545	0.595099887992395	9606.ENSP00000311545
ENSP00000350673	0.595202296533195	9606.ENSP00000350673
ENSP00000385494	0.595683904798524	9606.ENSP00000385494
ENSP00000387229	0.595725467390265	9606.ENSP00000387229
ENSP00000376456	0.595737084604659	9606.ENSP00000376456
ENSP00000320649	0.596530874213411	9606.ENSP00000320649
ENSP00000290438	0.596609471097311	9606.ENSP00000290438
ENSP00000296529	0.597066204808256	9606.ENSP00000296529
ENSP00000356399	0.598726800130641	9606.ENSP00000356399
ENSP00000302251	0.59884991199348	9606.ENSP00000302251
ENSP00000369643	0.599635142553842	9606.ENSP00000369643
ENSP00000479169	0.599724143163273	9606.ENSP00000479169
ENSP00000498510	0.599972631463091	9606.ENSP00000498510
ENSP00000364859	0.600516690758293	9606.ENSP00000364859
ENSP00000281419	0.601181747927835	9606.ENSP00000281419
ENSP00000362555	0.601528530216401	9606.ENSP00000362555
ENSP00000327054	0.6017478745727	9606.ENSP00000327054
ENSP00000258873	0.601996900137896	9606.ENSP00000258873
ENSP00000466880	0.602455898856081	9606.ENSP00000466880
ENSP00000361668	0.602640805901546	9606.ENSP00000361668
ENSP00000342162	0.6028096228686	9606.ENSP00000342162
ENSP00000231228	0.60303851551799	9606.ENSP00000231228
ENSP00000333982	0.603137361117143	9606.ENSP00000333982
ENSP00000415430	0.603360597000822	9606.ENSP00000415430
ENSP00000356363	0.604751120008178	9606.ENSP00000356363
ENSP00000461425	0.604988168311639	9606.ENSP00000461425
ENSP00000477713	0.60550992810365	9606.ENSP00000477713
ENSP00000493712	0.606146224387567	9606.ENSP00000493712
ENSP00000481203	0.606618806380338	9606.ENSP00000481203
ENSP00000373472	0.60706772280715	9606.ENSP00000373472
ENSP00000413445	0.607202738705421	9606.ENSP00000413445
ENSP00000362576	0.607605124243276	9606.ENSP00000362576
ENSP00000482801	0.607868353194804	9606.ENSP00000482801
ENSP00000359782	0.607917720460524	9606.ENSP00000359782
ENSP00000355517	0.607959034398565	9606.ENSP00000355517
ENSP00000405453	0.608363662151402	9606.ENSP00000405453
ENSP00000386840	0.60841174022718	9606.ENSP00000386840
ENSP00000368062	0.609959096353955	9606.ENSP00000368062
ENSP00000299338	0.610334621214891	9606.ENSP00000299338
ENSP00000482374	0.6103591931746	9606.ENSP00000482374
ENSP00000307540	0.610403644177561	9606.ENSP00000307540
ENSP00000386559	0.610470901338459	9606.ENSP00000386559
ENSP00000442658	0.61362372164655	9606.ENSP00000442658
ENSP00000369320	0.613744432597542	9606.ENSP00000369320
ENSP00000289902	0.613825673460535	9606.ENSP00000289902
ENSP00000262741	0.614222764814191	9606.ENSP00000262741
ENSP00000303920	0.614862982376661	9606.ENSP00000303920
ENSP00000478637	0.61523192166235	9606.ENSP00000478637
ENSP00000380365	0.615335411672438	9606.ENSP00000380365
ENSP00000245620	0.615631517421618	9606.ENSP00000245620
ENSP00000378699	0.616460090626763	9606.ENSP00000378699
ENSP00000374424	0.616794034175144	9606.ENSP00000374424
ENSP00000315006	0.616953431777141	9606.ENSP00000315006
ENSP00000360317	0.617490422596738	9606.ENSP00000360317
ENSP00000495214	0.617976761082764	9606.ENSP00000495214
ENSP00000355330	0.618075103989972	9606.ENSP00000355330
ENSP00000332549	0.618429563391067	9606.ENSP00000332549
ENSP00000480484	0.618658043396521	9606.ENSP00000480484
ENSP00000229135	0.618884357569269	9606.ENSP00000229135
ENSP00000296027	0.619670326014675	9606.ENSP00000296027
ENSP00000417061	0.61982291951506	9606.ENSP00000417061
ENSP00000309772	0.620156890056624	9606.ENSP00000309772
ENSP00000331734	0.620819027792965	9606.ENSP00000331734
ENSP00000368278	0.620896104422619	9606.ENSP00000368278
ENSP00000431871	0.621018473477018	9606.ENSP00000431871
ENSP00000339912	0.621149369975751	9606.ENSP00000339912
ENSP00000464976	0.621390733178158	9606.ENSP00000464976
ENSP00000356905	0.622318809821856	9606.ENSP00000356905
ENSP00000367198	0.623017412084481	9606.ENSP00000367198
ENSP00000251921	0.624726240372742	9606.ENSP00000251921
ENSP00000493200	0.625710231840806	9606.ENSP00000493200
ENSP00000346442	0.62631341102672	9606.ENSP00000346442
ENSP00000332809	0.627337741946806	9606.ENSP00000332809
ENSP00000331614	0.627352056119823	9606.ENSP00000331614
ENSP00000359393	0.627569385575874	9606.ENSP00000359393
ENSP00000468032	0.627726644030338	9606.ENSP00000468032
ENSP00000360623	0.628562558396505	9606.ENSP00000360623
ENSP00000332806	0.629219223868979	9606.ENSP00000332806
ENSP00000326432	0.629450623469213	9606.ENSP00000326432
ENSP00000327251	0.630028038609445	9606.ENSP00000327251
ENSP00000227756	0.630885307157855	9606.ENSP00000227756
ENSP00000378118	0.631112376680618	9606.ENSP00000378118
ENSP00000387617	0.631391433854164	9606.ENSP00000387617
ENSP00000484252	0.631881375122471	9606.ENSP00000484252
ENSP00000334675	0.632106219152402	9606.ENSP00000334675
ENSP00000383933	0.632198342817334	9606.ENSP00000383933
ENSP00000298050	0.632432977405099	9606.ENSP00000298050
ENSP00000417222	0.632609140943936	9606.ENSP00000417222
ENSP00000337439	0.632611777903505	9606.ENSP00000337439
ENSP00000358210	0.63352454029199	9606.ENSP00000358210
ENSP00000419085	0.634523479900848	9606.ENSP00000419085
ENSP00000344819	0.634648396689804	9606.ENSP00000344819
ENSP00000483721	0.635519378224941	9606.ENSP00000483721
ENSP00000302938	0.637242321145711	9606.ENSP00000302938
ENSP00000327724	0.637638876881567	9606.ENSP00000327724
ENSP00000365174	0.638244330683903	9606.ENSP00000365174
ENSP00000496870	0.639005156481643	9606.ENSP00000496870
ENSP00000355966	0.640085316720138	9606.ENSP00000355966
ENSP00000397351	0.6406161190425	9606.ENSP00000397351
ENSP00000434480	0.642322009838908	9606.ENSP00000434480
ENSP00000267584	0.64241160642938	9606.ENSP00000267584
ENSP00000367104	0.642710535277946	9606.ENSP00000367104
ENSP00000222390	0.642752103976571	9606.ENSP00000222390
ENSP00000307674	0.644074351461499	9606.ENSP00000307674
ENSP00000355492	0.644476194972525	9606.ENSP00000355492
ENSP00000355387	0.64497175902648	9606.ENSP00000355387
ENSP00000268720	0.64584410095446	9606.ENSP00000268720
ENSP00000420040	0.646177205519213	9606.ENSP00000420040
ENSP00000349678	0.646573725316374	9606.ENSP00000349678
ENSP00000282849	0.647434196650258	9606.ENSP00000282849
ENSP00000349568	0.648226561166663	9606.ENSP00000349568
ENSP00000417085	0.648318564607485	9606.ENSP00000417085
ENSP00000477344	0.648394192982838	9606.ENSP00000477344
ENSP00000444533	0.648864640139186	9606.ENSP00000444533
ENSP00000386653	0.648922192312563	9606.ENSP00000386653
ENSP00000388744	0.649415691153141	9606.ENSP00000388744
ENSP00000339340	0.650795844835743	9606.ENSP00000339340
ENSP00000319756	0.651053580621389	9606.ENSP00000319756
ENSP00000350132	0.65187737762785	9606.ENSP00000350132
ENSP00000487358	0.652017450168656	9606.ENSP00000487358
ENSP00000272233	0.652211428332137	9606.ENSP00000272233
ENSP00000480824	0.653024564359453	9606.ENSP00000480824
ENSP00000223862	0.65331416786877194	9606.ENSP00000223862
ENSP00000491257	0.653981799347487	9606.ENSP00000491257
ENSP00000356906	0.654955378122485	9606.ENSP00000356906
ENSP00000263334	0.65532541920904	9606.ENSP00000263334
ENSP00000395220	0.655380586266071	9606.ENSP00000395220
ENSP00000301295	0.65558776726831	9606.ENSP00000301295
ENSP00000302114	0.655693097651104	9606.ENSP00000302114
ENSP00000432660	0.656422631216776	9606.ENSP00000432660
ENSP00000347823	0.65654320132745	9606.ENSP00000347823
ENSP00000458570	0.656561955649386	9606.ENSP00000458570
ENSP00000365162	0.65688396903927	9606.ENSP00000365162
ENSP00000478591	0.657221016759118	9606.ENSP00000478591
ENSP00000344430	0.658735798886127	9606.ENSP00000344430
ENSP00000357766	0.659040376880716	9606.ENSP00000357766
ENSP00000377037	0.659223164412336	9606.ENSP00000377037
ENSP00000427882	0.660160546021426	9606.ENSP00000427882
ENSP00000350928	0.660308184449765	9606.ENSP00000350928
ENSP00000485398	0.660442526577026	9606.ENSP00000485398
ENSP00000373215	0.660642635800662	9606.ENSP00000373215
ENSP00000306245	0.660995512711555	9606.ENSP00000306245
ENSP00000331791	0.661172732286638	9606.ENSP00000331791
ENSP00000430656	0.661687315199691	9606.ENSP00000430656
ENSP00000385741	0.662418228720686	9606.ENSP00000385741
ENSP00000349270	0.662455088824776	9606.ENSP00000349270
ENSP00000454804	0.6629240608006	9606.ENSP00000454804
ENSP00000360290	0.664318738910374	9606.ENSP00000360290
ENSP00000300404	0.664677883369268	9606.ENSP00000300404
ENSP00000009105	0.665145650817099	9606.ENSP00000009105
ENSP00000354691	0.665932066455355	9606.ENSP00000354691
ENSP00000347538	0.666000809772517	9606.ENSP00000347538
ENSP00000375622	0.666944718677387	9606.ENSP00000375622
ENSP00000358575	0.667383542739086	9606.ENSP00000358575
ENSP00000303325	0.667479382043591	9606.ENSP00000303325
ENSP00000325819	0.667507794286035	9606.ENSP00000325819
ENSP00000254765	0.667982997827395	9606.ENSP00000254765
ENSP00000358316	0.669276510178919	9606.ENSP00000358316
ENSP00000360195	0.669328222977042	9606.ENSP00000360195
ENSP00000282928	0.669665499790642	9606.ENSP00000282928
ENSP00000275162	0.670923807457618	9606.ENSP00000275162
ENSP00000383295	0.671398820940912	9606.ENSP00000383295
ENSP00000441726	0.671399965047213	9606.ENSP00000441726
ENSP00000392189	0.671464567375188	9606.ENSP00000392189
ENSP00000323280	0.671749460127296	9606.ENSP00000323280
ENSP00000386389	0.672012387411256	9606.ENSP00000386389
ENSP00000465638	0.672628952991718	9606.ENSP00000465638
ENSP00000300961	0.67273140784738	9606.ENSP00000300961
ENSP00000374390	0.673358503567929	9606.ENSP00000374390
ENSP00000255008	0.673744958897611	9606.ENSP00000255008
ENSP00000247883	0.673780063106323	9606.ENSP00000247883
ENSP00000456436	0.674197297779562	9606.ENSP00000456436
ENSP00000393566	0.674533563590888	9606.ENSP00000393566
ENSP00000354878	0.67463753404901	9606.ENSP00000354878
ENSP00000349971	0.674854583052079	9606.ENSP00000349971
ENSP00000295542	0.674953404537589	9606.ENSP00000295542
ENSP00000321848	0.67576728726172	9606.ENSP00000321848
ENSP00000268624	0.675854437846843	9606.ENSP00000268624
ENSP00000265087	0.676183678423906	9606.ENSP00000265087
ENSP00000368402	0.676904887918739	9606.ENSP00000368402
ENSP00000295268	0.677781558640554	9606.ENSP00000295268
ENSP00000252804	0.678464852083348	9606.ENSP00000252804
ENSP00000418653	0.678604660151983	9606.ENSP00000418653
ENSP00000462647	0.678853085806187	9606.ENSP00000462647
ENSP00000363254	0.678996485325371	9606.ENSP00000363254
ENSP00000384513	0.679045215401598	9606.ENSP00000384513
ENSP00000290271	0.67927382106988	9606.ENSP00000290271
ENSP00000478755	0.679637078902196	9606.ENSP00000478755
ENSP00000368265	0.6797573866933	9606.ENSP00000368265
