ids	values
9606.ENSP00000434995	0.08294822
9606.ENSP00000433761	0.08297566
9606.ENSP00000493131	0.08298232
9606.ENSP00000402797	0.08303113
9606.ENSP00000376753	0.08313333
9606.ENSP00000359848	0.08313985
9606.ENSP00000414624	0.083158374
9606.ENSP00000392906	0.0832258
9606.ENSP00000222250	0.08328827
9606.ENSP00000347454	0.08332516
9606.ENSP00000273261	0.083359376
9606.ENSP00000401514	0.08340072
9606.ENSP00000364621	0.0834789
9606.ENSP00000493342	0.08351125
9606.ENSP00000493712	0.08359712
9606.ENSP00000308897	0.083620064
9606.ENSP00000456218	0.08364138
9606.ENSP00000423665	0.083656125
9606.ENSP00000242208	0.08368221
9606.ENSP00000364037	0.08371887
9606.ENSP00000233893	0.0837652
9606.ENSP00000385385	0.08397412
9606.ENSP00000493343	0.08398095
9606.ENSP00000293217	0.08398737
9606.ENSP00000430950	0.0840373
9606.ENSP00000239223	0.0840559
9606.ENSP00000371040	0.08406416
9606.ENSP00000357177	0.08412918
9606.ENSP00000384763	0.084139295
9606.ENSP00000321077	0.08416108
9606.ENSP00000493255	0.08419453
9606.ENSP00000315006	0.08424191
9606.ENSP00000437790	0.08430913
9606.ENSP00000464522	0.08433971
9606.ENSP00000374455	0.08436308
9606.ENSP00000303015	0.084388
9606.ENSP00000387535	0.08442163
9606.ENSP00000326128	0.08446356
9606.ENSP00000422007	0.084532306
9606.ENSP00000283249	0.08462344
9606.ENSP00000363714	0.08468431
9606.ENSP00000399851	0.08474529
9606.ENSP00000437468	0.08479049
9606.ENSP00000262482	0.08480495
9606.ENSP00000327234	0.08485892
9606.ENSP00000357591	0.084860235
9606.ENSP00000379111	0.08488028
9606.ENSP00000383456	0.084889196
9606.ENSP00000291568	0.08490244
9606.ENSP00000330460	0.084916934
9606.ENSP00000457243	0.08494346
9606.ENSP00000310117	0.08499505
9606.ENSP00000311899	0.0850295
9606.ENSP00000241356	0.08508391
9606.ENSP00000354958	0.08516486
9606.ENSP00000363041	0.08517421
9606.ENSP00000315702	0.08522572
9606.ENSP00000367081	0.085318774
9606.ENSP00000364003	0.08534
9606.ENSP00000360966	0.085378304
9606.ENSP00000264956	0.0855025
9606.ENSP00000344432	0.085546784
9606.ENSP00000301332	0.08557657
9606.ENSP00000376421	0.08559184
9606.ENSP00000479719	0.085657425
9606.ENSP00000269601	0.08569599
9606.ENSP00000374424	0.08573272
9606.ENSP00000341762	0.08574602
9606.ENSP00000356936	0.08579754
9606.ENSP00000346927	0.0858103
9606.ENSP00000377793	0.08581445
9606.ENSP00000355719	0.0858362
9606.ENSP00000352738	0.085881285
9606.ENSP00000341826	0.08588766
9606.ENSP00000345102	0.08594618
9606.ENSP00000439768	0.08595924
9606.ENSP00000361275	0.0860585
9606.ENSP00000354039	0.08608379
9606.ENSP00000378912	0.08609272
9606.ENSP00000257724	0.08611238
9606.ENSP00000320347	0.08617559
9606.ENSP00000352408	0.086213246
9606.ENSP00000319546	0.086224005
9606.ENSP00000223459	0.0862463
9606.ENSP00000424838	0.086274795
9606.ENSP00000391739	0.08642642
9606.ENSP00000226021	0.08646128
9606.ENSP00000353959	0.08646458
9606.ENSP00000343493	0.08647186
9606.ENSP00000420295	0.08649291
9606.ENSP00000329668	0.08658191
9606.ENSP00000362803	0.08661127
9606.ENSP00000303515	0.08662226
9606.ENSP00000380336	0.08662397
9606.ENSP00000357178	0.08667596
9606.ENSP00000312272	0.086706884
9606.ENSP00000499074	0.08673883
9606.ENSP00000295113	0.08674222
9606.ENSP00000317721	0.086751655
9606.ENSP00000349274	0.08681567
9606.ENSP00000362304	0.086841345
9606.ENSP00000269701	0.086844824
9606.ENSP00000271227	0.08688291
9606.ENSP00000354416	0.08695575
9606.ENSP00000358696	0.086978
9606.ENSP00000367564	0.08697958
9606.ENSP00000258381	0.08698977
9606.ENSP00000346603	0.087000705
9606.ENSP00000405674	0.08702281
9606.ENSP00000321388	0.08705242
9606.ENSP00000342931	0.08706128
9606.ENSP00000256858	0.08706839
9606.ENSP00000265342	0.087141514
9606.ENSP00000354812	0.087149434
9606.ENSP00000374490	0.08719367
9606.ENSP00000326888	0.087320454
9606.ENSP00000264832	0.08732268
9606.ENSP00000443194	0.08735275
9606.ENSP00000295886	0.087358624
9606.ENSP00000348215	0.08736257
9606.ENSP00000265334	0.08738182
9606.ENSP00000205194	0.08743029
9606.ENSP00000301873	0.087451376
9606.ENSP00000363452	0.087466
9606.ENSP00000384164	0.087538436
9606.ENSP00000222823	0.08761053
9606.ENSP00000398655	0.087650776
9606.ENSP00000303222	0.08771279
9606.ENSP00000435582	0.087725006
9606.ENSP00000259486	0.08772619
9606.ENSP00000351642	0.087755226
9606.ENSP00000284601	0.087756224
9606.ENSP00000318032	0.08782744
9606.ENSP00000209718	0.08784286
9606.ENSP00000365107	0.08784496
9606.ENSP00000274008	0.087870814
9606.ENSP00000264331	0.08790508
9606.ENSP00000014914	0.08793477
9606.ENSP00000270066	0.08808288
9606.ENSP00000498083	0.08810612
9606.ENSP00000354829	0.08811556
9606.ENSP00000334657	0.088193685
9606.ENSP00000359333	0.08821803
9606.ENSP00000436713	0.08823023
9606.ENSP00000259469	0.0882324
9606.ENSP00000238616	0.08824738
9606.ENSP00000221538	0.08828628
9606.ENSP00000359285	0.088287294
9606.ENSP00000308548	0.0883435
9606.ENSP00000344041	0.08837027
9606.ENSP00000398410	0.08837786
9606.ENSP00000319060	0.08842384
9606.ENSP00000357801	0.0884392
9606.ENSP00000312946	0.08848783
9606.ENSP00000346671	0.088504046
9606.ENSP00000463069	0.088522226
9606.ENSP00000335636	0.088541485
9606.ENSP00000498322	0.08855587
9606.ENSP00000300692	0.08856377
9606.ENSP00000411084	0.08858927
9606.ENSP00000368818	0.08862206
9606.ENSP00000498227	0.0886717
9606.ENSP00000272371	0.08870049
9606.ENSP00000237536	0.088723384
9606.ENSP00000501150	0.0887257
9606.ENSP00000363708	0.08877707
9606.ENSP00000356536	0.0887852
9606.ENSP00000311364	0.088805184
9606.ENSP00000375783	0.088816494
9606.ENSP00000365272	0.08892803
9606.ENSP00000423276	0.08895295
9606.ENSP00000229281	0.088999145
9606.ENSP00000355656	0.089020506
9606.ENSP00000343497	0.08913342
9606.ENSP00000356224	0.08923409
9606.ENSP00000396843	0.089346446
9606.ENSP00000245908	0.08935254
9606.ENSP00000427550	0.089395046
9606.ENSP00000359319	0.08941636
9606.ENSP00000464813	0.089448065
9606.ENSP00000344562	0.08948232
9606.ENSP00000353295	0.0894955
9606.ENSP00000466051	0.08955357
9606.ENSP00000315070	0.08957404
9606.ENSP00000467123	0.08959983
9606.ENSP00000356489	0.089644715
9606.ENSP00000303908	0.089676045
9606.ENSP00000414390	0.0897342
9606.ENSP00000300107	0.089739844
9606.ENSP00000341442	0.08984975
9606.ENSP00000329466	0.08996
9606.ENSP00000329002	0.08996477
9606.ENSP00000356280	0.089992754
9606.ENSP00000493467	0.0900195
9606.ENSP00000262457	0.090039596
9606.ENSP00000392066	0.09003977
9606.ENSP00000362618	0.090052
9606.ENSP00000357465	0.09007222
9606.ENSP00000470788	0.090105616
9606.ENSP00000321445	0.090109244
9606.ENSP00000354501	0.09012222
9606.ENSP00000389709	0.09018142
9606.ENSP00000366402	0.09024556
9606.ENSP00000295682	0.09025927
9606.ENSP00000227266	0.09028018
9606.ENSP00000268638	0.09038594
9606.ENSP00000322609	0.09045756
9606.ENSP00000296490	0.090475716
9606.ENSP00000363985	0.090491
9606.ENSP00000321805	0.09053876
9606.ENSP00000435550	0.09058552
9606.ENSP00000351908	0.09063429
9606.ENSP00000358854	0.09067154
9606.ENSP00000354855	0.09074271
9606.ENSP00000283632	0.09088661
9606.ENSP00000228251	0.09093912
9606.ENSP00000338990	0.09103959
9606.ENSP00000299575	0.091064826
9606.ENSP00000484669	0.09108595
9606.ENSP00000476603	0.091181435
9606.ENSP00000328992	0.0911888
9606.ENSP00000462309	0.091299556
9606.ENSP00000498879	0.09130089
9606.ENSP00000261304	0.09137914
9606.ENSP00000438468	0.091388635
9606.ENSP00000297012	0.091399565
9606.ENSP00000362784	0.09142973
9606.ENSP00000358515	0.091440715
9606.ENSP00000438875	0.09145479
9606.ENSP00000411096	0.09147732
9606.ENSP00000378332	0.09147845
9606.ENSP00000293261	0.09149257
9606.ENSP00000319814	0.09156767
9606.ENSP00000344782	0.09158716
9606.ENSP00000449038	0.0915923
9606.ENSP00000260502	0.09163605
9606.ENSP00000357928	0.09164458
9606.ENSP00000425658	0.09169439
9606.ENSP00000440440	0.091740005
9606.ENSP00000281437	0.09178007
9606.ENSP00000454623	0.091805026
9606.ENSP00000341680	0.09198114
9606.ENSP00000389103	0.09205531
9606.ENSP00000298690	0.09213947
9606.ENSP00000498976	0.09214886
9606.ENSP00000346027	0.09215228
9606.ENSP00000373474	0.092157446
9606.ENSP00000348314	0.09217911
9606.ENSP00000327179	0.09223657
9606.ENSP00000241463	0.092372224
9606.ENSP00000293825	0.092407875
9606.ENSP00000438209	0.09241723
9606.ENSP00000349205	0.09244627
9606.ENSP00000243563	0.092458785
9606.ENSP00000380432	0.09262245
9606.ENSP00000294454	0.09264603
9606.ENSP00000425809	0.0926675
9606.ENSP00000419060	0.09267088
9606.ENSP00000399457	0.09268646
9606.ENSP00000493728	0.09273999
9606.ENSP00000262487	0.09280477
9606.ENSP00000242257	0.09280839
9606.ENSP00000498616	0.092815384
9606.ENSP00000317123	0.092864476
9606.ENSP00000319831	0.092933565
9606.ENSP00000439056	0.092941806
9606.ENSP00000356465	0.09300322
9606.ENSP00000360366	0.09305734
9606.ENSP00000386702	0.09305827
9606.ENSP00000357829	0.09306646
9606.ENSP00000420357	0.09312328
9606.ENSP00000286758	0.09312563
9606.ENSP00000360913	0.09313051
9606.ENSP00000417404	0.093158856
9606.ENSP00000273986	0.093187034
9606.ENSP00000373364	0.09326674
9606.ENSP00000496939	0.09331638
9606.ENSP00000496150	0.09332324
9606.ENSP00000370527	0.09332976
9606.ENSP00000371085	0.09335663
9606.ENSP00000398211	0.09337109
9606.ENSP00000268130	0.0933775
9606.ENSP00000321546	0.09345035
9606.ENSP00000244728	0.09346273
9606.ENSP00000473001	0.0934904
9606.ENSP00000394183	0.093493454
9606.ENSP00000341779	0.09364372
9606.ENSP00000477141	0.09370639
9606.ENSP00000469613	0.09377251
9606.ENSP00000289081	0.093783185
9606.ENSP00000296292	0.09381185
9606.ENSP00000246794	0.09388302
9606.ENSP00000340874	0.09392181
9606.ENSP00000358994	0.09395289
9606.ENSP00000495996	0.093957
9606.ENSP00000353470	0.09399115
9606.ENSP00000270223	0.09400716
9606.ENSP00000368565	0.09403105
9606.ENSP00000414109	0.094039895
9606.ENSP00000455607	0.09404566
9606.ENSP00000278550	0.09406675
9606.ENSP00000363191	0.09408773
9606.ENSP00000379176	0.09413895
9606.ENSP00000403396	0.09414201
9606.ENSP00000411070	0.09416263
9606.ENSP00000356959	0.094178684
9606.ENSP00000297063	0.09418593
9606.ENSP00000264596	0.09418945
9606.ENSP00000310861	0.09421892
9606.ENSP00000339823	0.09423191
9606.ENSP00000493157	0.09424729
9606.ENSP00000265018	0.09429029
9606.ENSP00000421985	0.09429999
9606.ENSP00000421566	0.09435625
9606.ENSP00000246117	0.094384044
9606.ENSP00000445135	0.09439895
9606.ENSP00000334246	0.09447924
9606.ENSP00000314508	0.094506055
9606.ENSP00000314505	0.094569586
9606.ENSP00000263780	0.0946087
9606.ENSP00000409318	0.094622456
9606.ENSP00000395461	0.09463347
9606.ENSP00000396523	0.09468723
9606.ENSP00000353142	0.09471652
9606.ENSP00000342007	0.09480318
9606.ENSP00000343339	0.094838664
9606.ENSP00000319974	0.09488331
9606.ENSP00000313199	0.094903484
9606.ENSP00000360021	0.09492884
9606.ENSP00000357175	0.095065184
9606.ENSP00000485448	0.09513852
9606.ENSP00000263598	0.095174864
9606.ENSP00000372459	0.09536375
9606.ENSP00000349679	0.095386535
9606.ENSP00000265748	0.09540919
9606.ENSP00000252723	0.09545992
9606.ENSP00000362748	0.095465556
9606.ENSP00000360860	0.09548672
9606.ENSP00000337862	0.09560268
9606.ENSP00000384653	0.09561795
9606.ENSP00000493286	0.095629
9606.ENSP00000265351	0.09564007
9606.ENSP00000308405	0.09570359
9606.ENSP00000372924	0.095750175
9606.ENSP00000292377	0.09575543
9606.ENSP00000492985	0.09575868
9606.ENSP00000462259	0.09582751
9606.ENSP00000496959	0.09584016
9606.ENSP00000381185	0.09584604
9606.ENSP00000311477	0.09584658
9606.ENSP00000251645	0.0958567
9606.ENSP00000363019	0.09588442
9606.ENSP00000384551	0.09591277
9606.ENSP00000356563	0.09592869
9606.ENSP00000365899	0.096012324
9606.ENSP00000262138	0.09605708
9606.ENSP00000413152	0.09615723
9606.ENSP00000381823	0.096162714
9606.ENSP00000249071	0.09618227
9606.ENSP00000252711	0.09620638
9606.ENSP00000401946	0.09622658
9606.ENSP00000338217	0.09622748
9606.ENSP00000248098	0.096257396
9606.ENSP00000005587	0.09634661
9606.ENSP00000267339	0.09643394
9606.ENSP00000264344	0.09650654
9606.ENSP00000358022	0.09651326
9606.ENSP00000287598	0.09659225
9606.ENSP00000366452	0.09659395
9606.ENSP00000360231	0.096654125
9606.ENSP00000441726	0.096671745
9606.ENSP00000484479	0.09667543
9606.ENSP00000376436	0.09676425
9606.ENSP00000422496	0.09680526
9606.ENSP00000299164	0.0968125
9606.ENSP00000293829	0.09682817
9606.ENSP00000394954	0.09682898
9606.ENSP00000392511	0.09683315
9606.ENSP00000352268	0.09684799
9606.ENSP00000377941	0.09685469
9606.ENSP00000362574	0.09685901
9606.ENSP00000345826	0.09686873
9606.ENSP00000357876	0.09688086
9606.ENSP00000497406	0.09690747
9606.ENSP00000433208	0.09693724
9606.ENSP00000484998	0.09694258
9606.ENSP00000376848	0.096947804
9606.ENSP00000427421	0.09701586
9606.ENSP00000355155	0.09706035
9606.ENSP00000360112	0.09706819
9606.ENSP00000323688	0.09715681
9606.ENSP00000307241	0.097184286
9606.ENSP00000486109	0.09718608
9606.ENSP00000359300	0.097239
9606.ENSP00000436881	0.09723978
9606.ENSP00000347055	0.09725091
9606.ENSP00000480707	0.0973009
9606.ENSP00000231449	0.09738225
9606.ENSP00000322192	0.09741805
9606.ENSP00000262374	0.09759295
9606.ENSP00000381237	0.09759508
9606.ENSP00000479816	0.097597785
9606.ENSP00000375430	0.09761887
9606.ENSP00000406773	0.09768342
9606.ENSP00000352447	0.09769948
9606.ENSP00000447942	0.09771117
9606.ENSP00000430945	0.09772316
9606.ENSP00000335044	0.09785673
9606.ENSP00000302324	0.09788636
9606.ENSP00000341610	0.09789682
9606.ENSP00000309142	0.097906046
9606.ENSP00000329860	0.09790614
9606.ENSP00000302630	0.097939804
9606.ENSP00000477973	0.0979985
9606.ENSP00000368496	0.098007314
9606.ENSP00000203630	0.09803377
9606.ENSP00000483246	0.09809202
9606.ENSP00000348099	0.09814826
9606.ENSP00000299308	0.09815592
9606.ENSP00000315654	0.098270826
9606.ENSP00000366275	0.09827514
9606.ENSP00000367872	0.09832669
9606.ENSP00000365012	0.098338306
9606.ENSP00000369786	0.098465
9606.ENSP00000353098	0.09847944
9606.ENSP00000279068	0.0984914
9606.ENSP00000344829	0.09858156
9606.ENSP00000300283	0.098618194
9606.ENSP00000357008	0.098721065
9606.ENSP00000381461	0.0987986
9606.ENSP00000278742	0.098824196
9606.ENSP00000359240	0.098909296
9606.ENSP00000389810	0.09896625
9606.ENSP00000220616	0.098977454
9606.ENSP00000450436	0.09902295
9606.ENSP00000378642	0.099024154
9606.ENSP00000418001	0.0990297
9606.ENSP00000480476	0.099124864
9606.ENSP00000269834	0.099156514
9606.ENSP00000389175	0.09919062
9606.ENSP00000495398	0.099218026
9606.ENSP00000261439	0.09923407
9606.ENSP00000417132	0.099268936
9606.ENSP00000376445	0.09928654
9606.ENSP00000440167	0.09929167
9606.ENSP00000386962	0.09929496
9606.ENSP00000417580	0.099355794
9606.ENSP00000385836	0.09941426
9606.ENSP00000308717	0.09943497
9606.ENSP00000263851	0.099462226
9606.ENSP00000322924	0.09959309
9606.ENSP00000482313	0.09959612
9606.ENSP00000421491	0.099612676
9606.ENSP00000260682	0.09967207
9606.ENSP00000464087	0.099714525
9606.ENSP00000275815	0.09971686
9606.ENSP00000252590	0.09972295
9606.ENSP00000228318	0.09973656
9606.ENSP00000262300	0.09976694
9606.ENSP00000265107	0.099783726
9606.ENSP00000370962	0.09979666
9606.ENSP00000311221	0.09983358
9606.ENSP00000292114	0.09983782
9606.ENSP00000368165	0.099843055
9606.ENSP00000477817	0.0998472
9606.ENSP00000233710	0.09986447
9606.ENSP00000464145	0.09987603
9606.ENSP00000227507	0.09990609
9606.ENSP00000363023	0.099975325
9606.ENSP00000352941	0.10005085
9606.ENSP00000259037	0.10016293
9606.ENSP00000435770	0.10030307
9606.ENSP00000272542	0.100332156
9606.ENSP00000341031	0.100342765
9606.ENSP00000039989	0.10035744
9606.ENSP00000358931	0.10039
9606.ENSP00000282344	0.10042038
9606.ENSP00000359688	0.10051676
9606.ENSP00000470560	0.1005527
9606.ENSP00000493334	0.1005999
9606.ENSP00000375730	0.10067423
9606.ENSP00000234739	0.10069842
9606.ENSP00000477437	0.100740574
9606.ENSP00000288699	0.10078722
9606.ENSP00000310622	0.100832894
9606.ENSP00000442736	0.10096
9606.ENSP00000411932	0.10096025
9606.ENSP00000295746	0.100977845
9606.ENSP00000405926	0.10105287
9606.ENSP00000380241	0.101079926
9606.ENSP00000320188	0.10112346
9606.ENSP00000368686	0.10118853
9606.ENSP00000398597	0.10119849
9606.ENSP00000361010	0.10129155
9606.ENSP00000268712	0.101329945
9606.ENSP00000242140	0.10133548
9606.ENSP00000351185	0.10139324
9606.ENSP00000490263	0.101406336
9606.ENSP00000394791	0.10140806
9606.ENSP00000265965	0.101452254
9606.ENSP00000363046	0.10160231
9606.ENSP00000315731	0.10163487
9606.ENSP00000316527	0.10164936
9606.ENSP00000483356	0.101659134
9606.ENSP00000320434	0.10175249
9606.ENSP00000395772	0.10180557
9606.ENSP00000480301	0.10184969
9606.ENSP00000433361	0.10192657
9606.ENSP00000337641	0.10201501
9606.ENSP00000333956	0.10206474
9606.ENSP00000482502	0.102087215
9606.ENSP00000355533	0.1020945
9606.ENSP00000344831	0.10211561
9606.ENSP00000425031	0.10212035
9606.ENSP00000380530	0.10215935
9606.ENSP00000384716	0.10217195
9606.ENSP00000272847	0.10224294
9606.ENSP00000263196	0.10226499
9606.ENSP00000470176	0.102311134
9606.ENSP00000264071	0.102313206
9606.ENSP00000399797	0.10232844
9606.ENSP00000340660	0.10236962
9606.ENSP00000270509	0.102392286
9606.ENSP00000364561	0.10246717
9606.ENSP00000336750	0.10249801
9606.ENSP00000262719	0.10253715
9606.ENSP00000312326	0.10253969
9606.ENSP00000384563	0.10259445
9606.ENSP00000236040	0.10259675
9606.ENSP00000363371	0.102742
9606.ENSP00000359170	0.10276727
9606.ENSP00000216124	0.10280588
9606.ENSP00000415151	0.102816775
9606.ENSP00000358799	0.10282624
9606.ENSP00000345133	0.10284785
9606.ENSP00000402033	0.10286121
9606.ENSP00000306010	0.10287307
9606.ENSP00000337425	0.10298508
9606.ENSP00000436604	0.102995716
9606.ENSP00000305766	0.10300144
9606.ENSP00000363773	0.10304781
9606.ENSP00000468253	0.10305382
9606.ENSP00000247020	0.10306217
9606.ENSP00000326227	0.103160225
9606.ENSP00000265986	0.10317716
9606.ENSP00000419705	0.10317808
9606.ENSP00000423503	0.1032
9606.ENSP00000409016	0.10323995
9606.ENSP00000309595	0.103296526
9606.ENSP00000267103	0.10330966
9606.ENSP00000271751	0.10333873
9606.ENSP00000274764	0.103343524
9606.ENSP00000493434	0.1033812
9606.ENSP00000378743	0.103445746
9606.ENSP00000347152	0.10348842
9606.ENSP00000310356	0.10361126
9606.ENSP00000469468	0.10368972
9606.ENSP00000410862	0.10373276
9606.ENSP00000358794	0.10374273
9606.ENSP00000495563	0.10385186
9606.ENSP00000344401	0.10387054
9606.ENSP00000484252	0.103939176
9606.ENSP00000445786	0.103973776
9606.ENSP00000357452	0.10397492
9606.ENSP00000231454	0.10398927
9606.ENSP00000450873	0.1040187
9606.ENSP00000342710	0.10409631
9606.ENSP00000382030	0.10413441
9606.ENSP00000344233	0.10415428
9606.ENSP00000347532	0.10420305
9606.ENSP00000434364	0.10422317
9606.ENSP00000361712	0.10424
9606.ENSP00000371272	0.10435253
9606.ENSP00000345295	0.10437167
9606.ENSP00000347655	0.10440682
9606.ENSP00000405841	0.10441619
9606.ENSP00000358865	0.104420364
9606.ENSP00000412708	0.10443276
9606.ENSP00000354669	0.104472
9606.ENSP00000356737	0.1045048
9606.ENSP00000433459	0.10465736
9606.ENSP00000332353	0.10466789
9606.ENSP00000389111	0.10467359
9606.ENSP00000301039	0.10470087
9606.ENSP00000413575	0.104711145
9606.ENSP00000319590	0.10476091
9606.ENSP00000391249	0.10478378
9606.ENSP00000340088	0.104843795
9606.ENSP00000305260	0.104850665
9606.ENSP00000377789	0.10487685
9606.ENSP00000230792	0.10498914
9606.ENSP00000381844	0.10499096
9606.ENSP00000334140	0.10509197
9606.ENSP00000325674	0.10511548
9606.ENSP00000306888	0.10518561
9606.ENSP00000364650	0.10519774
9606.ENSP00000384869	0.10523333
9606.ENSP00000314608	0.10525324
9606.ENSP00000285979	0.105258964
9606.ENSP00000220420	0.10530516
9606.ENSP00000168712	0.10530591
9606.ENSP00000309714	0.10532802
9606.ENSP00000244527	0.10542571
9606.ENSP00000280665	0.10547887
9606.ENSP00000365147	0.10549256
9606.ENSP00000267845	0.10551745
9606.ENSP00000234453	0.10552859
9606.ENSP00000393675	0.10554413
9606.ENSP00000309474	0.1055645
9606.ENSP00000342216	0.10564042
9606.ENSP00000378427	0.10570491
9606.ENSP00000355499	0.105726756
9606.ENSP00000318480	0.10585382
9606.ENSP00000296581	0.10590179
9606.ENSP00000364709	0.10593921
9606.ENSP00000210633	0.105953045
9606.ENSP00000416040	0.10596431
9606.ENSP00000361616	0.10596432
9606.ENSP00000326531	0.10596558
9606.ENSP00000497810	0.10596811
9606.ENSP00000401749	0.10599468
9606.ENSP00000416951	0.10600563
