protein	pval
9606.ENSP00000362299	0.8201646
9606.ENSP00000381150	0.8201829
9606.ENSP00000291900	0.82029265
9606.ENSP00000362588	0.8203841
9606.ENSP00000234389	0.82051814
9606.ENSP00000273390	0.82062894
9606.ENSP00000265857	0.82063997
9606.ENSP00000216489	0.82066435
9606.ENSP00000230640	0.82072526
9606.ENSP00000168148	0.82077
9606.ENSP00000376335	0.8208045
9606.ENSP00000300175	0.8209446
9606.ENSP00000245457	0.82096285
9606.ENSP00000392270	0.8210542
9606.ENSP00000262340	0.8210664
9606.ENSP00000359575	0.8210664
9606.ENSP00000249647	0.82114553
9606.ENSP00000309610	0.8213343
9606.ENSP00000266679	0.8213404
9606.ENSP00000263181	0.82137084
9606.ENSP00000295488	0.82137084
9606.ENSP00000292596	0.8214378
9606.ENSP00000362205	0.82149255
9606.ENSP00000474032	0.8215291
9606.ENSP00000230658	0.82153517
9606.ENSP00000402756	0.82156557
9606.ENSP00000258145	0.82162035
9606.ENSP00000040663	0.8216873
9606.ENSP00000427679	0.8217194
9606.ENSP00000435585	0.8217238
9606.ENSP00000294409	0.82190025
9606.ENSP00000264072	0.8219185
9606.ENSP00000315743	0.8219732
9606.ENSP00000303058	0.8220949
9606.ENSP00000307958	0.82217
9606.ENSP00000356563	0.8221861
9606.ENSP00000260116	0.822253
9606.ENSP00000252590	0.82229793
9606.ENSP00000471239	0.822303
9606.ENSP00000347486	0.8223625
9606.ENSP00000370968	0.8224232
9606.ENSP00000323511	0.8224415
9606.ENSP00000379784	0.82245
9606.ENSP00000233838	0.82250226
9606.ENSP00000335538	0.82284
9606.ENSP00000365806	0.82285476
9606.ENSP00000378605	0.82311
9606.ENSP00000317671	0.823116
9606.ENSP00000248879	0.8232679
9606.ENSP00000464342	0.82327396
9606.ENSP00000354441	0.82338935
9606.ENSP00000216540	0.8234136
9606.ENSP00000457728	0.82342577
9606.ENSP00000472998	0.8234622
9606.ENSP00000334813	0.8234986
9606.ENSP00000374273	0.82351077
9606.ENSP00000414635	0.82359576
9606.ENSP00000499067	0.8239235
9606.ENSP00000316512	0.8239296
9606.ENSP00000382000	0.82398
9606.ENSP00000345436	0.8240085
9606.ENSP00000333934	0.8240692
9606.ENSP00000264972	0.82411164
9606.ENSP00000359866	0.82416624
9606.ENSP00000326253	0.82424
9606.ENSP00000223864	0.82425725
9606.ENSP00000360530	0.8244089
9606.ENSP00000356864	0.82442707
9606.ENSP00000242848	0.82446957
9606.ENSP00000243903	0.8244938
9606.ENSP00000270162	0.8246515
9606.ENSP00000428646	0.8246515
9606.ENSP00000367398	0.8247727
9606.ENSP00000291527	0.82478
9606.ENSP00000295728	0.82479
9606.ENSP00000347684	0.8248068
9606.ENSP00000353344	0.8248394
9606.ENSP00000355637	0.8249545
9606.ENSP00000304147	0.82505155
9606.ENSP00000291539	0.8251061
9606.ENSP00000376776	0.82512426
9606.ENSP00000309430	0.8251424
9606.ENSP00000294964	0.8251606
9606.ENSP00000420168	0.82519
9606.ENSP00000499211	0.8252091
9606.ENSP00000313601	0.8252697
9606.ENSP00000466690	0.8252999
9606.ENSP00000269582	0.8253787
9606.ENSP00000365007	0.8254211
9606.ENSP00000376886	0.8254393
9606.ENSP00000040877	0.82547563
9606.ENSP00000355629	0.82549983
9606.ENSP00000243103	0.82560885
9606.ENSP00000417378	0.8256694
9606.ENSP00000163416	0.8256876
9606.ENSP00000428858	0.8256876
9606.ENSP00000386856	0.82569367
9606.ENSP00000322396	0.825839
9606.ENSP00000298552	0.82586926
9606.ENSP00000495202	0.8259298
9606.ENSP00000378830	0.826069
9606.ENSP00000400880	0.82613
9606.ENSP00000403760	0.82613
9606.ENSP00000337641	0.82631713
9606.ENSP00000288828	0.8264079
9606.ENSP00000263980	0.8264502
9606.ENSP00000318197	0.82646835
9606.ENSP00000385852	0.8264744
9606.ENSP00000361446	0.8265047
9606.ENSP00000367391	0.8265582
9606.ENSP00000261558	0.8266438
9606.ENSP00000387303	0.826668
9606.ENSP00000451974	0.82675874
9606.ENSP00000254878	0.82680714
9606.ENSP00000277458	0.8268192
9606.ENSP00000376540	0.8269099
9606.ENSP00000264025	0.8269341
9606.ENSP00000362900	0.82697034
9606.ENSP00000330049	0.82698
9606.ENSP00000253047	0.82700664
9606.ENSP00000221922	0.82706106
9606.ENSP00000378431	0.82707316
9606.ENSP00000303709	0.8271276
9606.ENSP00000355388	0.8272001
9606.ENSP00000359042	0.82727265
9606.ENSP00000304586	0.8273512
9606.ENSP00000273130	0.82737535
9606.ENSP00000319739	0.8274539
9606.ENSP00000226796	0.8274721
9606.ENSP00000389588	0.82750225
9606.ENSP00000495061	0.8275868
9606.ENSP00000469194	0.8276654
9606.ENSP00000494136	0.8276654
9606.ENSP00000257915	0.8276775
9606.ENSP00000409318	0.8277439
9606.ENSP00000229812	0.827756
9606.ENSP00000216139	0.8278647
9606.ENSP00000312222	0.8279613
9606.ENSP00000369963	0.82797
9606.ENSP00000475750	0.8280942
9606.ENSP00000411084	0.8281123
9606.ENSP00000388806	0.82814854
9606.ENSP00000216338	0.8281598
9606.ENSP00000228850	0.8281968
9606.ENSP00000356265	0.8282029
9606.ENSP00000286201	0.82831156
9606.ENSP00000363386	0.82831156
9606.ENSP00000333376	0.8283176
9606.ENSP00000383219	0.82835
9606.ENSP00000359392	0.82836
9606.ENSP00000332353	0.8283779
9606.ENSP00000316955	0.82840204
9606.ENSP00000351790	0.8284917
9606.ENSP00000312129	0.82862
9606.ENSP00000360269	0.8286314
9606.ENSP00000359490	0.82866156
9606.ENSP00000351040	0.8286676
9606.ENSP00000281182	0.8287038
9606.ENSP00000378868	0.8287762
9606.ENSP00000319255	0.8288124
9606.ENSP00000359512	0.82886064
9606.ENSP00000278243	0.82892096
9606.ENSP00000377370	0.8289632
9606.ENSP00000428787	0.8290416
9606.ENSP00000375479	0.8290778
9606.ENSP00000334808	0.82908386
9606.ENSP00000428657	0.8291562
9606.ENSP00000311427	0.829313
9606.ENSP00000326981	0.829313
9606.ENSP00000357583	0.829319
9606.ENSP00000323183	0.8294938
9606.ENSP00000244565	0.82951194
9606.ENSP00000311430	0.829524
9606.ENSP00000370150	0.829536
9606.ENSP00000254579	0.8295662
9606.ENSP00000378324	0.82959026
9606.ENSP00000254181	0.82967
9606.ENSP00000467024	0.8297108
9606.ENSP00000003084	0.8297229
9606.ENSP00000216038	0.82974094
9606.ENSP00000309565	0.82974094
9606.ENSP00000412363	0.82974696
9606.ENSP00000320924	0.82993376
9606.ENSP00000461382	0.82999396
9606.ENSP00000268053	0.8300519
9606.ENSP00000284617	0.8301024
9606.ENSP00000427661	0.83013767
9606.ENSP00000248244	0.8302048
9606.ENSP00000365811	0.83030117
9606.ENSP00000403987	0.8304396
9606.ENSP00000251496	0.8304697
9606.ENSP00000216124	0.830542
9606.ENSP00000254301	0.83060217
9606.ENSP00000327732	0.83060217
9606.ENSP00000221954	0.83071655
9606.ENSP00000384973	0.8307828
9606.ENSP00000257770	0.83104753
9606.ENSP00000307214	0.83105356
9606.ENSP00000351669	0.8311979
9606.ENSP00000290974	0.8313002
9606.ENSP00000475986	0.8313483
9606.ENSP00000332879	0.8315167
9606.ENSP00000274031	0.8315949
9606.ENSP00000260505	0.8316189
9606.ENSP00000297261	0.8316309
9606.ENSP00000229595	0.8317211
9606.ENSP00000319622	0.8317211
9606.ENSP00000356275	0.83172715
9606.ENSP00000394888	0.8318293
9606.ENSP00000309285	0.83190143
9606.ENSP00000230122	0.83208174
9606.ENSP00000322524	0.83215386
9606.ENSP00000235090	0.8321598
9606.ENSP00000405289	0.8322259
9606.ENSP00000482218	0.832244
9606.ENSP00000386143	0.83240014
9606.ENSP00000313391	0.8324963
9606.ENSP00000494550	0.8325203
9606.ENSP00000311521	0.83252627
9606.ENSP00000256398	0.8325563
9606.ENSP00000345107	0.83258635
9606.ENSP00000363369	0.8326066
9606.ENSP00000216268	0.83262837
9606.ENSP00000363714	0.83262837
9606.ENSP00000376349	0.83264637
9606.ENSP00000263657	0.8326764
9606.ENSP00000490038	0.83274245
9606.ENSP00000283937	0.8328325
9606.ENSP00000229340	0.8328505
9606.ENSP00000348395	0.8328866
9606.ENSP00000418647	0.83289856
9606.ENSP00000385089	0.8329226
9606.ENSP00000420617	0.83294654
9606.ENSP00000349156	0.8329766
9606.ENSP00000437590	0.83299464
9606.ENSP00000394078	0.8332587
9606.ENSP00000352836	0.8334327
9606.ENSP00000496438	0.83345664
9606.ENSP00000365049	0.8335586
9606.ENSP00000401338	0.8336306
9606.ENSP00000360715	0.8336366
9606.ENSP00000384490	0.8336426
9606.ENSP00000359172	0.8336906
9606.ENSP00000354312	0.83373
9606.ENSP00000246515	0.8337446
9606.ENSP00000493340	0.83379
9606.ENSP00000460380	0.834131
9606.ENSP00000329797	0.83418226
9606.ENSP00000263431	0.83455
9606.ENSP00000245479	0.83455974
9606.ENSP00000346874	0.8346796
9606.ENSP00000240851	0.8347215
9606.ENSP00000383366	0.8347821
9606.ENSP00000250916	0.83481735
9606.ENSP00000395738	0.83481735
9606.ENSP00000366410	0.83483535
9606.ENSP00000370078	0.83483535
9606.ENSP00000488361	0.83488
9606.ENSP00000053468	0.8350449
9606.ENSP00000351811	0.8350449
9606.ENSP00000245812	0.8351347
9606.ENSP00000375649	0.8351467
9606.ENSP00000353295	0.8351527
9606.ENSP00000215730	0.835434
9606.ENSP00000286788	0.83544004
9606.ENSP00000351536	0.835446
9606.ENSP00000220966	0.8355178
9606.ENSP00000262811	0.8356554
9606.ENSP00000232219	0.8356614
9606.ENSP00000435619	0.83567935
9606.ENSP00000318585	0.8357691
9606.ENSP00000311360	0.83578706
9606.ENSP00000361895	0.8358708
9606.ENSP00000266542	0.8359007
9606.ENSP00000386184	0.8359904
9606.ENSP00000263867	0.83602035
9606.ENSP00000337473	0.8360682
9606.ENSP00000309790	0.83612204
9606.ENSP00000410533	0.83612794
9606.ENSP00000287647	0.8361878
9606.ENSP00000449253	0.83624756
9606.ENSP00000313172	0.836415
9606.ENSP00000482870	0.8364269
9606.ENSP00000265361	0.8365166
9606.ENSP00000443957	0.8365345
9606.ENSP00000494017	0.8367736
9606.ENSP00000417078	0.8367855
9606.ENSP00000338788	0.8367975
9606.ENSP00000265437	0.83707225
9606.ENSP00000269051	0.8370962
9606.ENSP00000497217	0.837132
9606.ENSP00000381968	0.83714396
9606.ENSP00000270861	0.8371619
9606.ENSP00000226760	0.83724546
9606.ENSP00000223029	0.83728135
9606.ENSP00000345445	0.8373052
9606.ENSP00000307006	0.8374664
9606.ENSP00000493688	0.8374724
9606.ENSP00000310722	0.83754
9606.ENSP00000344420	0.8375716
9606.ENSP00000005284	0.83764
9606.ENSP00000277225	0.8376634
9606.ENSP00000346032	0.83769923
9606.ENSP00000349205	0.8377709
9606.ENSP00000362328	0.83779
9606.ENSP00000497402	0.8379021
9606.ENSP00000357651	0.83792
9606.ENSP00000361900	0.83792
9606.ENSP00000261461	0.83802146
9606.ENSP00000359333	0.8380811
9606.ENSP00000345479	0.838099
9606.ENSP00000207457	0.83815867
9606.ENSP00000372651	0.8383913
9606.ENSP00000479757	0.83842963
9606.ENSP00000268057	0.8384748
9606.ENSP00000374443	0.8385583
9606.ENSP00000371875	0.8387393
9606.ENSP00000368831	0.83874905
9606.ENSP00000357336	0.83883846
9606.ENSP00000403768	0.8388623
9606.ENSP00000340299	0.83894575
9606.ENSP00000336666	0.8390113
9606.ENSP00000380734	0.8390292
9606.ENSP00000430276	0.8390612
9606.ENSP00000380759	0.8392258
9606.ENSP00000341268	0.83927345
9606.ENSP00000256707	0.8392973
9606.ENSP00000369559	0.83935
9606.ENSP00000497280	0.83939266
9606.ENSP00000458954	0.8394701
9606.ENSP00000369962	0.83947587
9606.ENSP00000423391	0.83949983
9606.ENSP00000231136	0.8395535
9606.ENSP00000362981	0.8396309
9606.ENSP00000333948	0.8396487
9606.ENSP00000324560	0.83976185
9606.ENSP00000270776	0.8397678
9606.ENSP00000453177	0.8398393
9606.ENSP00000362353	0.83984524
9606.ENSP00000493327	0.83988
9606.ENSP00000281154	0.83992
9606.ENSP00000266732	0.83992857
9606.ENSP00000275034	0.8400119
9606.ENSP00000494504	0.84001786
9606.ENSP00000274625	0.8400238
9606.ENSP00000258774	0.8401012
9606.ENSP00000429931	0.84014285
9606.ENSP00000351211	0.84016
9606.ENSP00000317159	0.8401726
9606.ENSP00000440832	0.8403689
9606.ENSP00000300182	0.84041
9606.ENSP00000327821	0.8404998
9606.ENSP00000374447	0.8405177
9606.ENSP00000311827	0.84052366
9606.ENSP00000222120	0.84068424
9606.ENSP00000466500	0.840821
9606.ENSP00000253699	0.84085673
9606.ENSP00000346643	0.84098154
9606.ENSP00000255152	0.8409875
9606.ENSP00000405012	0.84105885
9606.ENSP00000498358	0.8410886
9606.ENSP00000268164	0.8411777
9606.ENSP00000477792	0.84120154
9606.ENSP00000276692	0.8412312
9606.ENSP00000242108	0.8413327
9606.ENSP00000371532	0.84135604
9606.ENSP00000335655	0.841463
9606.ENSP00000377265	0.84148085
9606.ENSP00000401642	0.84161156
9606.ENSP00000286732	0.8417838
9606.ENSP00000306410	0.8417957
9606.ENSP00000294064	0.84181947
9606.ENSP00000382026	0.8419323
9606.ENSP00000252015	0.8419739
9606.ENSP00000493272	0.84212
9606.ENSP00000309142	0.8421342
9606.ENSP00000415416	0.8421342
9606.ENSP00000315011	0.842152
9606.ENSP00000410294	0.8421936
9606.ENSP00000346599	0.84233606
9606.ENSP00000419126	0.8424666
9606.ENSP00000421275	0.8424844
9606.ENSP00000346981	0.84259
9606.ENSP00000271555	0.8426387
9606.ENSP00000379964	0.8428226
9606.ENSP00000478121	0.8428226
9606.ENSP00000346414	0.84285825
9606.ENSP00000362634	0.8429116
9606.ENSP00000237283	0.8431429
9606.ENSP00000341139	0.84326154
9606.ENSP00000493167	0.8433506
9606.ENSP00000347532	0.8436113
9606.ENSP00000384015	0.8436172
9606.ENSP00000341243	0.8436409
9606.ENSP00000289707	0.8436824
9606.ENSP00000463982	0.8437002
9606.ENSP00000325594	0.84390163
9606.ENSP00000265404	0.84391373
9606.ENSP00000361359	0.84393126
9606.ENSP00000344041	0.84395
9606.ENSP00000343479	0.84416825
9606.ENSP00000401335	0.84419
9606.ENSP00000297324	0.8442393
9606.ENSP00000369162	0.84424525
9606.ENSP00000361943	0.84425116
9606.ENSP00000296438	0.8442867
9606.ENSP00000299492	0.84431034
9606.ENSP00000215838	0.8443222
9606.ENSP00000304078	0.8443755
9606.ENSP00000430075	0.8444584
9606.ENSP00000480916	0.8445086
9606.ENSP00000361162	0.8445176
9606.ENSP00000249887	0.84462416
9606.ENSP00000369213	0.844636
9606.ENSP00000319511	0.84464
9606.ENSP00000272317	0.84493196
9606.ENSP00000203001	0.8449497
9606.ENSP00000483484	0.8451331
9606.ENSP00000379051	0.845139
9606.ENSP00000362562	0.8452751
9606.ENSP00000301585	0.84528697
9606.ENSP00000291672	0.84529877
9606.ENSP00000435777	0.84531647
9606.ENSP00000353915	0.8454021
9606.ENSP00000287590	0.8454289
9606.ENSP00000343140	0.84549683
9606.ENSP00000434847	0.84553534
9606.ENSP00000295321	0.84555304
9606.ENSP00000312442	0.845624
9606.ENSP00000369682	0.8456477
9606.ENSP00000491215	0.84570676
9606.ENSP00000303149	0.8457245
9606.ENSP00000356218	0.8457482
9606.ENSP00000355228	0.8458132
9606.ENSP00000324463	0.8458487
9606.ENSP00000416706	0.8458664
9606.ENSP00000327916	0.84588414
9606.ENSP00000294638	0.84589
9606.ENSP00000358071	0.8459315
9606.ENSP00000304553	0.846026
9606.ENSP00000253237	0.84603786
9606.ENSP00000370253	0.8460643
9606.ENSP00000221730	0.84619737
9606.ENSP00000377112	0.84619737
9606.ENSP00000054950	0.84620327
9606.ENSP00000310335	0.84620917
9606.ENSP00000313933	0.84623873
9606.ENSP00000281828	0.8463628
9606.ENSP00000423567	0.84639233
9606.ENSP00000411822	0.8464396
9606.ENSP00000228843	0.8464471
9606.ENSP00000298966	0.84647506
9606.ENSP00000370222	0.8466227
9606.ENSP00000393631	0.8466936
9606.ENSP00000388299	0.8467
9606.ENSP00000251768	0.846729
9606.ENSP00000484634	0.8468353
9606.ENSP00000386485	0.8468766
9606.ENSP00000478561	0.8469061
9606.ENSP00000357069	0.8469297
9606.ENSP00000385205	0.8469711
9606.ENSP00000497070	0.8470242
9606.ENSP00000362873	0.847036
9606.ENSP00000259608	0.8470419
9606.ENSP00000368199	0.8470655
9606.ENSP00000428223	0.8470891
9606.ENSP00000362551	0.8472426
9606.ENSP00000273550	0.8474078
9606.ENSP00000391457	0.8474255
9606.ENSP00000362578	0.8474609
9606.ENSP00000492995	0.8474836
9606.ENSP00000375478	0.84753764
9606.ENSP00000466298	0.8475494
9606.ENSP00000250351	0.8475907
9606.ENSP00000385725	0.8475907
9606.ENSP00000248706	0.84763753
9606.ENSP00000301729	0.8476733
9606.ENSP00000455265	0.8476851
9606.ENSP00000306752	0.8477538
9606.ENSP00000354414	0.84775585
9606.ENSP00000442318	0.84782666
9606.ENSP00000372199	0.8478443
9606.ENSP00000450731	0.8480507
9606.ENSP00000347626	0.8480625
9606.ENSP00000259396	0.8481308
9606.ENSP00000330200	0.8481509
9606.ENSP00000289119	0.8481686
9606.ENSP00000378132	0.8481863
9606.ENSP00000263955	0.8481922
9606.ENSP00000377696	0.8482806
9606.ENSP00000463027	0.8482806
9606.ENSP00000295702	0.84842205
9606.ENSP00000263881	0.84843975
9606.ENSP00000340220	0.84851635
9606.ENSP00000495750	0.8485576
9606.ENSP00000476510	0.84867
9606.ENSP00000346805	0.84876
9606.ENSP00000296557	0.84879917
9606.ENSP00000303507	0.84886396
9606.ENSP00000375632	0.84892875
9606.ENSP00000347184	0.8490171
9606.ENSP00000260363	0.84902805
9606.ENSP00000263354	0.8490465
9606.ENSP00000334952	0.8491113
9606.ENSP00000362532	0.8491113
9606.ENSP00000287748	0.84926
9606.ENSP00000294904	0.84930557
9606.ENSP00000357308	0.84937036
9606.ENSP00000382086	0.84937036
9606.ENSP00000362777	0.84950095
9606.ENSP00000359181	0.8495116
9606.ENSP00000362687	0.8495469
9606.ENSP00000367343	0.8495999
9606.ENSP00000302216	0.84962344
9606.ENSP00000347997	0.8496595
9606.ENSP00000343818	0.8497588
9606.ENSP00000307741	0.84977645
9606.ENSP00000442553	0.8498588
9606.ENSP00000403323	0.84988236
9606.ENSP00000351539	0.8498882
9606.ENSP00000275461	0.84991
9606.ENSP00000331965	0.8499412
9606.ENSP00000320176	0.84995884
9606.ENSP00000368793	0.85001177
9606.ENSP00000377027	0.85002357
9606.ENSP00000285805	0.85003084
9606.ENSP00000258494	0.85008234
9606.ENSP00000267339	0.8501588
9606.ENSP00000462309	0.8502235
9606.ENSP00000356545	0.8502588
9606.ENSP00000312284	0.85026467
9606.ENSP00000384400	0.85028815
9606.ENSP00000382670	0.85031
9606.ENSP00000227471	0.85045284
9606.ENSP00000295087	0.8504763
9606.ENSP00000260643	0.85052335
9606.ENSP00000462717	0.8506233
9606.ENSP00000216968	0.85064095
9606.ENSP00000417602	0.85066444
9606.ENSP00000366413	0.85071737
9606.ENSP00000423660	0.8508819
9606.ENSP00000249330	0.85098183
9606.ENSP00000360560	0.8511686
9606.ENSP00000225729	0.85120505
9606.ENSP00000454561	0.8513108
9606.ENSP00000357065	0.85135186
9606.ENSP00000344865	0.85141003
9606.ENSP00000278025	0.8514363
9606.ENSP00000380855	0.8514928
9606.ENSP00000398502	0.85149866
9606.ENSP00000264664	0.8515397
9606.ENSP00000287322	0.8515574
9606.ENSP00000233627	0.8515692
9606.ENSP00000315474	0.8515985
9606.ENSP00000380856	0.8516161
9606.ENSP00000386133	0.85168
9606.ENSP00000328547	0.85169244
9606.ENSP00000356130	0.85169834
9606.ENSP00000319053	0.8517042
9606.ENSP00000262133	0.85177463
9606.ENSP00000380432	0.85179
9606.ENSP00000352185	0.8518157
9606.ENSP00000261263	0.8518333
9606.ENSP00000349723	0.8518333
9606.ENSP00000230588	0.8518509
9606.ENSP00000263239	0.851892
9606.ENSP00000361499	0.8519566
9606.ENSP00000292090	0.85198593
9606.ENSP00000353717	0.8520739
9606.ENSP00000312770	0.8520974
9606.ENSP00000261796	0.8521385
9606.ENSP00000330945	0.8522265
9606.ENSP00000445340	0.8522463
9606.ENSP00000370340	0.8522558
9606.ENSP00000500386	0.85226756
9606.ENSP00000327048	0.85230273
9606.ENSP00000464050	0.8523673
9606.ENSP00000296504	0.85254914
9606.ENSP00000389252	0.8526019
9606.ENSP00000262765	0.85268986
9606.ENSP00000352265	0.8527016
9606.ENSP00000243878	0.85275435
9606.ENSP00000380999	0.85281885
9606.ENSP00000225276	0.8529009
9606.ENSP00000236709	0.85291266
9606.ENSP00000381785	0.8530123
9606.ENSP00000299665	0.853194
9606.ENSP00000451291	0.8532995
9606.ENSP00000363229	0.8533005
9606.ENSP00000376276	0.8533346
9606.ENSP00000436786	0.8533405
9606.ENSP00000437125	0.8534342
9606.ENSP00000291442	0.8534401
9606.ENSP00000417559	0.85354555
9606.ENSP00000322804	0.853651
9606.ENSP00000485659	0.85374
9606.ENSP00000369436	0.8537974
9606.ENSP00000419199	0.85383254
9606.ENSP00000221742	0.85385597
9606.ENSP00000315383	0.8538969
9606.ENSP00000386069	0.8539028
9606.ENSP00000366819	0.85390866
9606.ENSP00000264033	0.85394377
9606.ENSP00000337850	0.85394967
9606.ENSP00000483059	0.85396135
9606.ENSP00000363313	0.85404336
9606.ENSP00000481721	0.8543126
9606.ENSP00000293872	0.85439456
9606.ENSP00000473631	0.8544706
9606.ENSP00000347767	0.8545525
9606.ENSP00000319796	0.8545584
9606.ENSP00000368503	0.8545701
9606.ENSP00000493430	0.85458
9606.ENSP00000357920	0.85469884
9606.ENSP00000262193	0.85474557
9606.ENSP00000391227	0.8547514
9606.ENSP00000216487	0.8550965
9606.ENSP00000340507	0.85514915
9606.ENSP00000435150	0.8551725
9606.ENSP00000360035	0.8552017
9606.ENSP00000355155	0.8552193
9606.ENSP00000362730	0.85535955
9606.ENSP00000178638	0.85537714
9606.ENSP00000288607	0.8553829
9606.ENSP00000335437	0.8554765
9606.ENSP00000331640	0.85548234
9606.ENSP00000378529	0.85554075
9606.ENSP00000361475	0.8555992
9606.ENSP00000310182	0.8556693
9606.ENSP00000423190	0.8556985
9606.ENSP00000371505	0.85570437
9606.ENSP00000370114	0.8557395
9606.ENSP00000373304	0.85583293
9606.ENSP00000225698	0.8558855
9606.ENSP00000366402	0.85593
9606.ENSP00000263713	0.85594976
9606.ENSP00000299847	0.85604453
9606.ENSP00000358737	0.8560724
9606.ENSP00000463201	0.85612553
9606.ENSP00000317175	0.85621846
9606.ENSP00000350170	0.85627097
9606.ENSP00000331745	0.85637
9606.ENSP00000355880	0.8565571
9606.ENSP00000390661	0.856703
9606.ENSP00000296271	0.856773
9606.ENSP00000493110	0.8568372
9606.ENSP00000494689	0.8568839
9606.ENSP00000298690	0.8569481
9606.ENSP00000313318	0.8569656
9606.ENSP00000480626	0.85704726
9606.ENSP00000378887	0.85708225
9606.ENSP00000222219	0.85711145
9606.ENSP00000338572	0.85711145
9606.ENSP00000367494	0.8572864
9606.ENSP00000261942	0.8574147
9606.ENSP00000371169	0.8574497
9606.ENSP00000325355	0.8576538
9606.ENSP00000258742	0.8576887
9606.ENSP00000430548	0.8577004
9606.ENSP00000296238	0.8577237
9606.ENSP00000223273	0.85778785
9606.ENSP00000216127	0.85792774
9606.ENSP00000425493	0.85797256
9606.ENSP00000428968	0.8582016
9606.ENSP00000375809	0.8583006
9606.ENSP00000446830	0.8583123
9606.ENSP00000355614	0.85831815
9606.ENSP00000435790	0.8584463
9606.ENSP00000392066	0.8584521
9606.ENSP00000499089	0.85861516
9606.ENSP00000355251	0.8586326
9606.ENSP00000204604	0.85877824
9606.ENSP00000385035	0.85883063
9606.ENSP00000209668	0.858883
9606.ENSP00000498999	0.85894704
9606.ENSP00000254624	0.8589645
9606.ENSP00000364519	0.85901684
9606.ENSP00000387941	0.8590984
9606.ENSP00000338673	0.85915655
9606.ENSP00000408697	0.8591915
9606.ENSP00000334872	0.85922056
9606.ENSP00000399888	0.85922056
9606.ENSP00000383428	0.8592264
9606.ENSP00000414964	0.85930204
9606.ENSP00000267594	0.85932
9606.ENSP00000317468	0.85933113
9606.ENSP00000370394	0.8593835
9606.ENSP00000289269	0.8594126
9606.ENSP00000416158	0.85946494
9606.ENSP00000424565	0.85949403
9606.ENSP00000361231	0.85951734
9606.ENSP00000347379	0.859622
9606.ENSP00000402038	0.8596918
9606.ENSP00000376397	0.859843
9606.ENSP00000481762	0.8599012
9606.ENSP00000215882	0.859936
9606.ENSP00000497737	0.8599709
9606.ENSP00000350071	0.86
9606.ENSP00000403208	0.8600174
9606.ENSP00000367446	0.8600756
9606.ENSP00000276914	0.86014533
9606.ENSP00000389095	0.86014533
9606.ENSP00000359411	0.8602267
9606.ENSP00000281142	0.8602732
9606.ENSP00000232003	0.8604301
9606.ENSP00000261797	0.8605231
9606.ENSP00000356848	0.8605405
9606.ENSP00000250056	0.86067414
9606.ENSP00000391121	0.86073226
9606.ENSP00000380530	0.86080974
9606.ENSP00000418348	0.86081356
9606.ENSP00000337040	0.8608484
9606.ENSP00000237654	0.8609297
9606.ENSP00000482306	0.8610285
9606.ENSP00000347454	0.8610459
9606.ENSP00000364260	0.8610459
9606.ENSP00000344129	0.8611562
9606.ENSP00000377545	0.8611736
9606.ENSP00000291041	0.86128396
9606.ENSP00000490174	0.86129445
9606.ENSP00000354001	0.8613265
9606.ENSP00000295121	0.8613536
9606.ENSP00000326424	0.8613536
9606.ENSP00000372410	0.8614929
9606.ENSP00000340132	0.8614987
9606.ENSP00000307132	0.86162
9606.ENSP00000290399	0.8616612
9606.ENSP00000439244	0.8616902
9606.ENSP00000326349	0.86174
9606.ENSP00000263997	0.8617656
9606.ENSP00000441927	0.86185265
9606.ENSP00000378769	0.86186427
9606.ENSP00000379057	0.8619165
9606.ENSP00000493338	0.8619815
9606.ENSP00000243167	0.8619919
9606.ENSP00000348010	0.8620325
9606.ENSP00000287461	0.86209047
9606.ENSP00000294383	0.86220646
9606.ENSP00000226413	0.86232823
9606.ENSP00000484343	0.86236304
9606.ENSP00000333012	0.86239785
9606.ENSP00000478962	0.8626065
9606.ENSP00000225688	0.86262393
9606.ENSP00000308937	0.8628383
9606.ENSP00000384387	0.8629832
9606.ENSP00000307774	0.86304694
9606.ENSP00000404203	0.8630701
9606.ENSP00000376910	0.8631049
9606.ENSP00000450842	0.8631049
9606.ENSP00000259008	0.86311644
9606.ENSP00000312311	0.8631628
9606.ENSP00000493016	0.86317635
9606.ENSP00000361653	0.86318594
9606.ENSP00000346359	0.86327285
9606.ENSP00000217455	0.86333656
9606.ENSP00000493536	0.8634987
9606.ENSP00000427687	0.863545
9606.ENSP00000342336	0.8635624
9606.ENSP00000380495	0.86362606
9606.ENSP00000496241	0.86362606
9606.ENSP00000362746	0.8636376
9606.ENSP00000355922	0.86370134
9606.ENSP00000323678	0.86375344
9606.ENSP00000297146	0.8638229
9606.ENSP00000458977	0.8639386
9606.ENSP00000363616	0.8639445
9606.ENSP00000369442	0.86414695
9606.ENSP00000307423	0.8641759
9606.ENSP00000395249	0.8642048
9606.ENSP00000294485	0.86422217
9606.ENSP00000335382	0.8643
9606.ENSP00000367151	0.8643495
9606.ENSP00000274520	0.86440533
9606.ENSP00000386180	0.8644941
9606.ENSP00000430947	0.8645172
9606.ENSP00000320560	0.86458
9606.ENSP00000351706	0.86459
9606.ENSP00000261980	0.86462
9606.ENSP00000376307	0.8648179
9606.ENSP00000380840	0.8648526
9606.ENSP00000460070	0.8648988
9606.ENSP00000269392	0.86503756
