Ensembl	pval	protein
ENSP00000295124	0.6287	9606.ENSP00000295124
ENSP00000295131	0.59018	9606.ENSP00000295131
ENSP00000295148	0.15523	9606.ENSP00000295148
ENSP00000295150	0.46289	9606.ENSP00000295150
ENSP00000295171	0.29387	9606.ENSP00000295171
ENSP00000295190	0.38562	9606.ENSP00000295190
ENSP00000295201	0.21416	9606.ENSP00000295201
ENSP00000295206	0.56894	9606.ENSP00000295206
ENSP00000295208	0.77724	9606.ENSP00000295208
ENSP00000295213	0.59189	9606.ENSP00000295213
ENSP00000295225	0.83755	9606.ENSP00000295225
ENSP00000295228	0.18823	9606.ENSP00000295228
ENSP00000295240	0.51631	9606.ENSP00000295240
ENSP00000295256	0.28642	9606.ENSP00000295256
ENSP00000295266	0.30468	9606.ENSP00000295266
ENSP00000295268	0.23016	9606.ENSP00000295268
ENSP00000295269	2.6762e-42	9606.ENSP00000295269
ENSP00000295297	0.32946	9606.ENSP00000295297
ENSP00000295304	0.35438	9606.ENSP00000295304
ENSP00000295314	0.0016935	9606.ENSP00000295314
ENSP00000295317	0.48495	9606.ENSP00000295317
ENSP00000295321	0.71496	9606.ENSP00000295321
ENSP00000295379	0.19136	9606.ENSP00000295379
ENSP00000295408	5.7865e-4	9606.ENSP00000295408
ENSP00000295414	0.0050713	9606.ENSP00000295414
ENSP00000295448	0.47842	9606.ENSP00000295448
ENSP00000295452	0.90828	9606.ENSP00000295452
ENSP00000295453	0.36745	9606.ENSP00000295453
ENSP00000295454	0.42318	9606.ENSP00000295454
ENSP00000295461	0.094989	9606.ENSP00000295461
ENSP00000295463	0.29902	9606.ENSP00000295463
ENSP00000295488	0.67465	9606.ENSP00000295488
ENSP00000295491	0.53873	9606.ENSP00000295491
ENSP00000295522	0.91233	9606.ENSP00000295522
ENSP00000295542	2.4818e-4	9606.ENSP00000295542
ENSP00000295550	0.0013482	9606.ENSP00000295550
ENSP00000295569	0.014218	9606.ENSP00000295569
ENSP00000295588	0.43023	9606.ENSP00000295588
ENSP00000295589	0.23802	9606.ENSP00000295589
ENSP00000295619	0.83981	9606.ENSP00000295619
ENSP00000295622	0.6933	9606.ENSP00000295622
ENSP00000295628	0.004244	9606.ENSP00000295628
ENSP00000295633	0.0066167	9606.ENSP00000295633
ENSP00000295640	0.52548	9606.ENSP00000295640
ENSP00000295645	0.11236	9606.ENSP00000295645
ENSP00000295666	0.17253	9606.ENSP00000295666
ENSP00000295682	0.21809	9606.ENSP00000295682
ENSP00000295683	0.39324	9606.ENSP00000295683
ENSP00000295685	0.034043	9606.ENSP00000295685
ENSP00000295688	0.066684	9606.ENSP00000295688
ENSP00000295694	0.036129	9606.ENSP00000295694
ENSP00000295702	0.71982	9606.ENSP00000295702
ENSP00000295704	0.31155	9606.ENSP00000295704
ENSP00000295709	0.35011	9606.ENSP00000295709
ENSP00000295718	0.44782	9606.ENSP00000295718
ENSP00000295727	0.0052812	9606.ENSP00000295727
ENSP00000295728	0.82479	9606.ENSP00000295728
ENSP00000295731	0.093018	9606.ENSP00000295731
ENSP00000295746	0.20945	9606.ENSP00000295746
ENSP00000295755	0.69687	9606.ENSP00000295755
ENSP00000295756	0.27546	9606.ENSP00000295756
ENSP00000295757	0.15993	9606.ENSP00000295757
ENSP00000295759	0.66078	9606.ENSP00000295759
ENSP00000295767	0.86591	9606.ENSP00000295767
ENSP00000295770	0.34133	9606.ENSP00000295770
ENSP00000295777	0.13615	9606.ENSP00000295777
ENSP00000295797	0.2343	9606.ENSP00000295797
ENSP00000295802	0.24548	9606.ENSP00000295802
ENSP00000295822	0.01564	9606.ENSP00000295822
ENSP00000295824	0.10664	9606.ENSP00000295824
ENSP00000295834	0.49191	9606.ENSP00000295834
ENSP00000295851	0.87677	9606.ENSP00000295851
ENSP00000295872	0.074545	9606.ENSP00000295872
ENSP00000295878	0.38108	9606.ENSP00000295878
ENSP00000295886	0.10612	9606.ENSP00000295886
ENSP00000295887	0.061587	9606.ENSP00000295887
ENSP00000295888	0.36901	9606.ENSP00000295888
ENSP00000295897	0.29556	9606.ENSP00000295897
ENSP00000295898	0.0069674	9606.ENSP00000295898
ENSP00000295899	0.039852	9606.ENSP00000295899
ENSP00000295900	0.12441	9606.ENSP00000295900
ENSP00000295910	0.38856	9606.ENSP00000295910
ENSP00000295926	0.86291	9606.ENSP00000295926
ENSP00000295927	0.26533	9606.ENSP00000295927
ENSP00000295958	0.18041	9606.ENSP00000295958
ENSP00000295962	0.57897	9606.ENSP00000295962
ENSP00000295966	0.26323	9606.ENSP00000295966
ENSP00000295971	0.026786	9606.ENSP00000295971
ENSP00000295981	0.20507	9606.ENSP00000295981
ENSP00000295992	0.69934	9606.ENSP00000295992
ENSP00000296003	0.33258	9606.ENSP00000296003
ENSP00000296015	0.84684	9606.ENSP00000296015
ENSP00000296026	0.66288	9606.ENSP00000296026
ENSP00000296027	0.78593	9606.ENSP00000296027
ENSP00000296028	0.38386	9606.ENSP00000296028
ENSP00000296029	0.31068	9606.ENSP00000296029
ENSP00000296043	0.097907	9606.ENSP00000296043
ENSP00000296046	0.62704	9606.ENSP00000296046
ENSP00000296051	0.028383	9606.ENSP00000296051
ENSP00000296059	0.21196	9606.ENSP00000296059
ENSP00000296088	0.49423	9606.ENSP00000296088
ENSP00000296091	0.73072	9606.ENSP00000296091
ENSP00000296096	0.44811	9606.ENSP00000296096
ENSP00000296097	0.20394	9606.ENSP00000296097
ENSP00000296098	0.16605	9606.ENSP00000296098
ENSP00000296099	0.060855	9606.ENSP00000296099
ENSP00000296102	0.0069982	9606.ENSP00000296102
ENSP00000296121	0.48765	9606.ENSP00000296121
ENSP00000296125	0.0068489	9606.ENSP00000296125
ENSP00000296129	0.0035882	9606.ENSP00000296129
ENSP00000296130	0.74559	9606.ENSP00000296130
ENSP00000296135	0.75306	9606.ENSP00000296135
ENSP00000296137	0.37427	9606.ENSP00000296137
ENSP00000296140	0.50123	9606.ENSP00000296140
ENSP00000296142	0.39954	9606.ENSP00000296142
ENSP00000296145	0.29535	9606.ENSP00000296145
ENSP00000296149	0.22455	9606.ENSP00000296149
ENSP00000296161	0.28483	9606.ENSP00000296161
ENSP00000296181	0.48479	9606.ENSP00000296181
ENSP00000296215	0.4486	9606.ENSP00000296215
ENSP00000296218	0.38869	9606.ENSP00000296218
ENSP00000296220	0.1016	9606.ENSP00000296220
ENSP00000296233	0.20659	9606.ENSP00000296233
ENSP00000296238	0.73569	9606.ENSP00000296238
ENSP00000296252	0.4709	9606.ENSP00000296252
ENSP00000296255	0.201	9606.ENSP00000296255
ENSP00000296257	0.012969	9606.ENSP00000296257
ENSP00000296266	0.61343	9606.ENSP00000296266
ENSP00000296271	0.73406	9606.ENSP00000296271
ENSP00000296292	0.0066635	9606.ENSP00000296292
ENSP00000296318	0.79913	9606.ENSP00000296318
ENSP00000296326	0.70856	9606.ENSP00000296326
ENSP00000296327	0.64489	9606.ENSP00000296327
ENSP00000296328	0.082889	9606.ENSP00000296328
ENSP00000296333	0.023415	9606.ENSP00000296333
ENSP00000296343	0.19278	9606.ENSP00000296343
ENSP00000296350	0.50501	9606.ENSP00000296350
ENSP00000296358	0.044872	9606.ENSP00000296358
ENSP00000296370	0.31277	9606.ENSP00000296370
ENSP00000296387	0.041084	9606.ENSP00000296387
ENSP00000296411	0.08128	9606.ENSP00000296411
ENSP00000296412	0.0085052	9606.ENSP00000296412
ENSP00000296417	0.41786	9606.ENSP00000296417
ENSP00000296420	0.32753	9606.ENSP00000296420
ENSP00000296422	0.0072528	9606.ENSP00000296422
ENSP00000296424	0.20736	9606.ENSP00000296424
ENSP00000296435	0.94273	9606.ENSP00000296435
ENSP00000296438	0.71282	9606.ENSP00000296438
ENSP00000296444	0.64708	9606.ENSP00000296444
ENSP00000296452	0.54619	9606.ENSP00000296452
ENSP00000296456	0.15864	9606.ENSP00000296456
ENSP00000296464	0.7812	9606.ENSP00000296464
ENSP00000296473	0.48135	9606.ENSP00000296473
ENSP00000296474	0.20318	9606.ENSP00000296474
ENSP00000296484	0.61489	9606.ENSP00000296484
ENSP00000296486	0.98348	9606.ENSP00000296486
ENSP00000296490	0.15917	9606.ENSP00000296490
ENSP00000296498	0.037648	9606.ENSP00000296498
ENSP00000296499	0.01584	9606.ENSP00000296499
ENSP00000296503	0.94518	9606.ENSP00000296503
ENSP00000296504	0.72684	9606.ENSP00000296504
ENSP00000296506	0.33417	9606.ENSP00000296506
ENSP00000296509	0.40357	9606.ENSP00000296509
ENSP00000296511	0.51185	9606.ENSP00000296511
ENSP00000296513	3.5597e-10	9606.ENSP00000296513
ENSP00000296518	0.22424	9606.ENSP00000296518
ENSP00000296522	0.2866	9606.ENSP00000296522
ENSP00000296525	0.43026	9606.ENSP00000296525
ENSP00000296526	0.19382	9606.ENSP00000296526
ENSP00000296529	0.67841	9606.ENSP00000296529
ENSP00000296543	0.45854	9606.ENSP00000296543
ENSP00000296545	1.6951e-6	9606.ENSP00000296545
ENSP00000296557	0.72046	9606.ENSP00000296557
ENSP00000296564	0.1889	9606.ENSP00000296564
ENSP00000296575	0.58197	9606.ENSP00000296575
ENSP00000296577	0.066587	9606.ENSP00000296577
ENSP00000296581	0.64223	9606.ENSP00000296581
ENSP00000296582	0.46104	9606.ENSP00000296582
ENSP00000296585	0.63528	9606.ENSP00000296585
ENSP00000296589	0.24755	9606.ENSP00000296589
ENSP00000296591	0.67424	9606.ENSP00000296591
ENSP00000296597	0.29105	9606.ENSP00000296597
ENSP00000296600	0.17285	9606.ENSP00000296600
ENSP00000296603	0.22367	9606.ENSP00000296603
ENSP00000296632	0.34229	9606.ENSP00000296632
ENSP00000296641	0.25105	9606.ENSP00000296641
ENSP00000296657	0.25343	9606.ENSP00000296657
ENSP00000296658	0.69857	9606.ENSP00000296658
ENSP00000296674	0.24504	9606.ENSP00000296674
ENSP00000296677	0.75835	9606.ENSP00000296677
ENSP00000296679	0.29683	9606.ENSP00000296679
ENSP00000296682	0.087206	9606.ENSP00000296682
ENSP00000296684	0.34003	9606.ENSP00000296684
ENSP00000296694	0.39674	9606.ENSP00000296694
ENSP00000296695	0.32365	9606.ENSP00000296695
ENSP00000296702	0.66076	9606.ENSP00000296702
ENSP00000296721	0.45939	9606.ENSP00000296721
ENSP00000296736	0.069824	9606.ENSP00000296736
ENSP00000296741	0.029454	9606.ENSP00000296741
ENSP00000296754	0.55742	9606.ENSP00000296754
ENSP00000296755	0.040478	9606.ENSP00000296755
ENSP00000296776	0.5812	9606.ENSP00000296776
ENSP00000296777	0.49854	9606.ENSP00000296777
ENSP00000296782	0.60155	9606.ENSP00000296782
ENSP00000296785	0.52117	9606.ENSP00000296785
ENSP00000296786	0.11409	9606.ENSP00000296786
ENSP00000296792	0.48658	9606.ENSP00000296792
ENSP00000296795	0.10888	9606.ENSP00000296795
ENSP00000296824	0.39033	9606.ENSP00000296824
ENSP00000296839	0.39871	9606.ENSP00000296839
ENSP00000296849	0.29783	9606.ENSP00000296849
ENSP00000296859	1.2142e-9	9606.ENSP00000296859
ENSP00000296861	0.66971	9606.ENSP00000296861
ENSP00000296862	0.060417	9606.ENSP00000296862
ENSP00000296870	8.2311e-7	9606.ENSP00000296870
ENSP00000296871	1.5394e-10	9606.ENSP00000296871
ENSP00000296877	0.0038011	9606.ENSP00000296877
ENSP00000296921	0.14741	9606.ENSP00000296921
ENSP00000296930	0.32776	9606.ENSP00000296930
ENSP00000296946	0.81391	9606.ENSP00000296946
ENSP00000296953	0.038409	9606.ENSP00000296953
ENSP00000296955	0.2353	9606.ENSP00000296955
ENSP00000296980	0.026982	9606.ENSP00000296980
ENSP00000297012	0.67349	9606.ENSP00000297012
ENSP00000297029	0.4849	9606.ENSP00000297029
ENSP00000297044	0.23458	9606.ENSP00000297044
ENSP00000297056	0.34191	9606.ENSP00000297056
ENSP00000297063	0.10389	9606.ENSP00000297063
ENSP00000297071	0.12078	9606.ENSP00000297071
ENSP00000297107	0.052569	9606.ENSP00000297107
ENSP00000297109	0.36684	9606.ENSP00000297109
ENSP00000297130	0.37233	9606.ENSP00000297130
ENSP00000297135	0.016933	9606.ENSP00000297135
ENSP00000297142	0.78721	9606.ENSP00000297142
ENSP00000297145	0.42209	9606.ENSP00000297145
ENSP00000297146	0.74619	9606.ENSP00000297146
ENSP00000297151	0.41766	9606.ENSP00000297151
ENSP00000297156	0.06505	9606.ENSP00000297156
ENSP00000297157	0.39488	9606.ENSP00000297157
ENSP00000297164	0.021208	9606.ENSP00000297164
ENSP00000297185	0.051227	9606.ENSP00000297185
ENSP00000297203	0.7572	9606.ENSP00000297203
ENSP00000297205	0.22944	9606.ENSP00000297205
ENSP00000297258	0.049568	9606.ENSP00000297258
ENSP00000297261	0.69161	9606.ENSP00000297261
ENSP00000297265	0.58021	9606.ENSP00000297265
ENSP00000297267	0.27118	9606.ENSP00000297267
ENSP00000297268	0.39011	9606.ENSP00000297268
ENSP00000297273	0.49637	9606.ENSP00000297273
ENSP00000297282	0.5316	9606.ENSP00000297282
ENSP00000297283	0.19927	9606.ENSP00000297283
ENSP00000297290	0.16111	9606.ENSP00000297290
ENSP00000297293	0.48221	9606.ENSP00000297293
ENSP00000297307	0.78658	9606.ENSP00000297307
ENSP00000297313	0.53015	9606.ENSP00000297313
ENSP00000297316	0.2411	9606.ENSP00000297316
ENSP00000297323	0.8958	9606.ENSP00000297323
ENSP00000297324	0.71274	9606.ENSP00000297324
ENSP00000297325	0.37645	9606.ENSP00000297325
ENSP00000297338	0.02714	9606.ENSP00000297338
ENSP00000297347	0.9571	9606.ENSP00000297347
ENSP00000297350	0.45128	9606.ENSP00000297350
ENSP00000297354	0.0099607	9606.ENSP00000297354
ENSP00000297375	0.24833	9606.ENSP00000297375
ENSP00000297405	0.67028	9606.ENSP00000297405
ENSP00000297423	0.0023221	9606.ENSP00000297423
ENSP00000297431	0.1272	9606.ENSP00000297431
ENSP00000297435	0.1944	9606.ENSP00000297435
ENSP00000297436	0.19559000000000001	9606.ENSP00000297436
ENSP00000297439	0.12611	9606.ENSP00000297439
ENSP00000297440	0.090608	9606.ENSP00000297440
ENSP00000297459	0.48239	9606.ENSP00000297459
ENSP00000297477	0.45621	9606.ENSP00000297477
ENSP00000297494	0.76601	9606.ENSP00000297494
ENSP00000297504	0.01493	9606.ENSP00000297504
ENSP00000297508	0.25182	9606.ENSP00000297508
ENSP00000297512	0.1713	9606.ENSP00000297512
ENSP00000297524	0.87284	9606.ENSP00000297524
ENSP00000297532	0.12294	9606.ENSP00000297532
ENSP00000297534	0.01533	9606.ENSP00000297534
ENSP00000297537	0.43685	9606.ENSP00000297537
ENSP00000297540	0.051907	9606.ENSP00000297540
ENSP00000297578	0.94618	9606.ENSP00000297578
ENSP00000297579	0.78651	9606.ENSP00000297579
ENSP00000297581	0.50046	9606.ENSP00000297581
ENSP00000297591	0.12973	9606.ENSP00000297591
ENSP00000297596	0.14906	9606.ENSP00000297596
ENSP00000297613	0.0055782	9606.ENSP00000297613
ENSP00000297623	0.16902	9606.ENSP00000297623
ENSP00000297625	0.16415	9606.ENSP00000297625
ENSP00000297632	0.31585	9606.ENSP00000297632
ENSP00000297668	0.11473	9606.ENSP00000297668
ENSP00000297679	0.38606	9606.ENSP00000297679
ENSP00000297689	0.469	9606.ENSP00000297689
ENSP00000297737	0.24662	9606.ENSP00000297737
ENSP00000297767	0.12536	9606.ENSP00000297767
ENSP00000297770	0.17953	9606.ENSP00000297770
ENSP00000297785	0.61247	9606.ENSP00000297785
ENSP00000297788	0.60457	9606.ENSP00000297788
ENSP00000297814	0.18259	9606.ENSP00000297814
ENSP00000297819	0.79324	9606.ENSP00000297819
ENSP00000297837	0.030685	9606.ENSP00000297837
ENSP00000297848	0.034824	9606.ENSP00000297848
ENSP00000297857	0.88642	9606.ENSP00000297857
ENSP00000297873	0.82793	9606.ENSP00000297873
ENSP00000297913	0.064637	9606.ENSP00000297913
ENSP00000297954	0.48739	9606.ENSP00000297954
ENSP00000297988	0.19447	9606.ENSP00000297988
ENSP00000297990	0.043573	9606.ENSP00000297990
ENSP00000297991	0.001468	9606.ENSP00000297991
ENSP00000297994	0.20155	9606.ENSP00000297994
ENSP00000298032	0.15008	9606.ENSP00000298032
ENSP00000298048	0.039223	9606.ENSP00000298048
ENSP00000298050	0.73265	9606.ENSP00000298050
ENSP00000298097	0.80035	9606.ENSP00000298097
ENSP00000298119	0.0809	9606.ENSP00000298119
ENSP00000298125	0.39744	9606.ENSP00000298125
ENSP00000298130	0.2619	9606.ENSP00000298130
ENSP00000298139	0.8621	9606.ENSP00000298139
ENSP00000298159	0.016511	9606.ENSP00000298159
ENSP00000298198	0.14301	9606.ENSP00000298198
ENSP00000298223	0.38263	9606.ENSP00000298223
ENSP00000298229	0.46132	9606.ENSP00000298229
ENSP00000298231	0.87074	9606.ENSP00000298231
ENSP00000298248	0.49443	9606.ENSP00000298248
ENSP00000298251	0.87349	9606.ENSP00000298251
ENSP00000298281	0.28673	9606.ENSP00000298281
ENSP00000298283	0.55514	9606.ENSP00000298283
ENSP00000298288	0.86187	9606.ENSP00000298288
ENSP00000298292	0.27385	9606.ENSP00000298292
ENSP00000298295	0.069099	9606.ENSP00000298295
ENSP00000298299	0.028504	9606.ENSP00000298299
ENSP00000298307	0.59022	9606.ENSP00000298307
ENSP00000298310	0.50488	9606.ENSP00000298310
ENSP00000298316	0.0050263	9606.ENSP00000298316
ENSP00000298317	1.4638e-5	9606.ENSP00000298317
ENSP00000298351	0.29489	9606.ENSP00000298351
ENSP00000298352	0.9715	9606.ENSP00000298352
ENSP00000298355	0.5426	9606.ENSP00000298355
ENSP00000298375	0.049337	9606.ENSP00000298375
ENSP00000298386	0.37578	9606.ENSP00000298386
ENSP00000298428	0.1633	9606.ENSP00000298428
ENSP00000298440	0.75034	9606.ENSP00000298440
ENSP00000298492	0.0098133	9606.ENSP00000298492
ENSP00000298510	0.35063	9606.ENSP00000298510
ENSP00000298527	0.19727	9606.ENSP00000298527
ENSP00000298532	0.31824	9606.ENSP00000298532
ENSP00000298545	0.37991	9606.ENSP00000298545
ENSP00000298552	0.68206	9606.ENSP00000298552
ENSP00000298569	0.43949	9606.ENSP00000298569
ENSP00000298573	0.33711	9606.ENSP00000298573
ENSP00000298585	0.61372	9606.ENSP00000298585
ENSP00000298596	0.53341	9606.ENSP00000298596
ENSP00000298630	0.47073	9606.ENSP00000298630
ENSP00000298681	0.84574	9606.ENSP00000298681
ENSP00000298690	0.73436	9606.ENSP00000298690
ENSP00000298694	0.0019399	9606.ENSP00000298694
ENSP00000298699	0.1995	9606.ENSP00000298699
ENSP00000298705	0.001847	9606.ENSP00000298705
ENSP00000298717	0.31039	9606.ENSP00000298717
ENSP00000298738	0.66127	9606.ENSP00000298738
ENSP00000298743	0.35005	9606.ENSP00000298743
ENSP00000298746	0.65028	9606.ENSP00000298746
ENSP00000298767	0.077766	9606.ENSP00000298767
ENSP00000298786	0.37281	9606.ENSP00000298786
ENSP00000298815	0.049082	9606.ENSP00000298815
ENSP00000298832	0.40553	9606.ENSP00000298832
ENSP00000298854	0.033218	9606.ENSP00000298854
ENSP00000298875	0.0012453	9606.ENSP00000298875
ENSP00000298892	0.35558	9606.ENSP00000298892
ENSP00000298910	0.11294	9606.ENSP00000298910
ENSP00000298912	0.083826	9606.ENSP00000298912
ENSP00000298925	0.81706	9606.ENSP00000298925
ENSP00000298943	0.56404	9606.ENSP00000298943
ENSP00000298966	0.71652	9606.ENSP00000298966
ENSP00000299001	0.56077	9606.ENSP00000299001
ENSP00000299022	0.027455	9606.ENSP00000299022
ENSP00000299045	0.32123	9606.ENSP00000299045
ENSP00000299084	0.14795	9606.ENSP00000299084
ENSP00000299088	0.17628	9606.ENSP00000299088
ENSP00000299106	0.15137	9606.ENSP00000299106
ENSP00000299138	0.43345	9606.ENSP00000299138
ENSP00000299140	0.08954	9606.ENSP00000299140
ENSP00000299155	4.5399e-5	9606.ENSP00000299155
ENSP00000299162	0.49081	9606.ENSP00000299162
ENSP00000299163	0.16186	9606.ENSP00000299163
ENSP00000299164	0.1718	9606.ENSP00000299164
ENSP00000299166	0.51497	9606.ENSP00000299166
ENSP00000299178	0.79794	9606.ENSP00000299178
ENSP00000299191	0.044847	9606.ENSP00000299191
ENSP00000299192	0.20434	9606.ENSP00000299192
ENSP00000299198	0.0049681	9606.ENSP00000299198
ENSP00000299213	0.011349	9606.ENSP00000299213
ENSP00000299237	0.046566	9606.ENSP00000299237
ENSP00000299238	0.092218	9606.ENSP00000299238
ENSP00000299259	0.44709	9606.ENSP00000299259
ENSP00000299295	0.16108	9606.ENSP00000299295
ENSP00000299299	0.50732	9606.ENSP00000299299
ENSP00000299300	0.20355	9606.ENSP00000299300
ENSP00000299308	0.31928	9606.ENSP00000299308
ENSP00000299314	0.76432	9606.ENSP00000299314
ENSP00000299320	0.54141	9606.ENSP00000299320
ENSP00000299335	0.0097298	9606.ENSP00000299335
ENSP00000299338	0.060809	9606.ENSP00000299338
ENSP00000299339	0.80763	9606.ENSP00000299339
ENSP00000299340	0.38003	9606.ENSP00000299340
ENSP00000299367	9.5225e-7	9606.ENSP00000299367
ENSP00000299413	0.41172	9606.ENSP00000299413
ENSP00000299415	0.65341	9606.ENSP00000299415
ENSP00000299424	0.55395	9606.ENSP00000299424
ENSP00000299427	0.61285	9606.ENSP00000299427
ENSP00000299432	0.25941	9606.ENSP00000299432
ENSP00000299440	0.14279	9606.ENSP00000299440
ENSP00000299441	0.44232	9606.ENSP00000299441
ENSP00000299443	0.12261	9606.ENSP00000299443
ENSP00000299454	0.096441	9606.ENSP00000299454
ENSP00000299459	0.45859	9606.ENSP00000299459
ENSP00000299481	0.61622	9606.ENSP00000299481
ENSP00000299492	0.71286	9606.ENSP00000299492
ENSP00000299505	0.43029	9606.ENSP00000299505
ENSP00000299518	0.27365	9606.ENSP00000299518
ENSP00000299529	0.12732	9606.ENSP00000299529
ENSP00000299563	0.88055	9606.ENSP00000299563
ENSP00000299565	0.22781	9606.ENSP00000299565
ENSP00000299575	0.19301	9606.ENSP00000299575
ENSP00000299578	0.44677	9606.ENSP00000299578
ENSP00000299601	0.44987	9606.ENSP00000299601
ENSP00000299608	0.12309	9606.ENSP00000299608
ENSP00000299626	0.39702	9606.ENSP00000299626
ENSP00000299633	0.51815	9606.ENSP00000299633
ENSP00000299663	0.17322	9606.ENSP00000299663
ENSP00000299665	0.72794	9606.ENSP00000299665
ENSP00000299687	0.015852	9606.ENSP00000299687
ENSP00000299697	0.43051	9606.ENSP00000299697
ENSP00000299698	0.9016	9606.ENSP00000299698
ENSP00000299705	0.65287	9606.ENSP00000299705
ENSP00000299709	0.077523	9606.ENSP00000299709
ENSP00000299721	0.33868	9606.ENSP00000299721
ENSP00000299727	0.63412	9606.ENSP00000299727
ENSP00000299736	0.29532	9606.ENSP00000299736
ENSP00000299752	0.15183	9606.ENSP00000299752
ENSP00000299766	0.52437	9606.ENSP00000299766
ENSP00000299767	0.0061204	9606.ENSP00000299767
ENSP00000299798	0.98045	9606.ENSP00000299798
ENSP00000299821	0.26052	9606.ENSP00000299821
ENSP00000299824	0.38371	9606.ENSP00000299824
ENSP00000299853	0.63739	9606.ENSP00000299853
ENSP00000299855	1.0655e-6	9606.ENSP00000299855
ENSP00000299866	0.68805	9606.ENSP00000299866
ENSP00000299871	0.039019	9606.ENSP00000299871
ENSP00000299882	0.58605	9606.ENSP00000299882
ENSP00000299886	0.76582	9606.ENSP00000299886
ENSP00000299957	0.22108	9606.ENSP00000299957
ENSP00000299977	0.030392	9606.ENSP00000299977
ENSP00000300006	0.057395	9606.ENSP00000300006
ENSP00000300026	0.27518	9606.ENSP00000300026
ENSP00000300030	0.47019	9606.ENSP00000300030
ENSP00000300035	0.32711	9606.ENSP00000300035
ENSP00000300051	0.17572	9606.ENSP00000300051
ENSP00000300055	0.44854	9606.ENSP00000300055
